sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Ladina/Mestiza,ethnicity_Maya,ethnicity_Xinca,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.536678,Ladina/Mestiza,middle,-15474,716,37,1,0,0,0,0,1,0,0,3.0,1.610034,0.0,0.0,-2.0749078993414678e-05
0.536678,Ladina/Mestiza,middle,-15474,716,37,1,0,0,0,0,1,0,0,3.0,1.610034,0.0,0.0,-2.0749078993414678e-05
0.536678,Ladina/Mestiza,middle,-15474,716,37,1,0,0,0,0,1,0,0,3.0,1.610034,0.0,0.0,-2.0749078993414678e-05
0.536678,Ladina/Mestiza,middle,-40443,716,37,1,0,0,0,0,1,0,0,3.0,1.610034,0.0,0.0,-2.0749078993414678e-05
0.536678,Ladina/Mestiza,middle,-29600,716,37,1,0,0,0,0,1,0,0,3.0,1.610034,0.0,0.0,-2.0749078993414678e-05
0.584839,Ladina/Mestiza,richer,24618,717,37,1,0,0,0,0,0,1,0,4.0,2.339356,0.0,0.0,1.502108244451424e-05
0.584839,Ladina/Mestiza,richest,133472,717,37,1,0,0,0,0,0,0,1,5.0,2.924195,0.0,0.0,5.265324752969876e-05
0.584839,Ladina/Mestiza,middle,-12875,717,37,1,0,0,0,0,1,0,0,3.0,1.7545169999999999,0.0,0.0,-2.2611082640670285e-05
0.584839,Ladina/Mestiza,richest,228839,717,37,1,0,0,0,0,0,0,1,5.0,2.924195,0.0,0.0,5.265324752969876e-05
0.584839,Ladina/Mestiza,poorer,-54611,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,richer,68096,717,37,1,0,0,0,0,0,1,0,4.0,2.339356,0.0,0.0,1.502108244451424e-05
0.584839,Ladina/Mestiza,poorer,-79794,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,poorer,-79794,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,richer,15912,717,37,1,0,0,0,0,0,1,0,4.0,2.339356,0.0,0.0,1.502108244451424e-05
0.584839,Ladina/Mestiza,poorest,-121929,717,37,1,0,0,1,0,0,0,0,1.0,0.584839,-0.0,-0.0,-9.787541281103933e-05
0.584839,Ladina/Mestiza,poorest,-121929,717,37,1,0,0,1,0,0,0,0,1.0,0.584839,-0.0,-0.0,-9.787541281103933e-05
0.584839,Ladina/Mestiza,poorer,-60834,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,poorer,-86176,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,richer,57038,717,37,1,0,0,0,0,0,1,0,4.0,2.339356,0.0,0.0,1.502108244451424e-05
0.584839,Ladina/Mestiza,richer,57038,717,37,1,0,0,0,0,0,1,0,4.0,2.339356,0.0,0.0,1.502108244451424e-05
0.584839,Ladina/Mestiza,poorer,-55205,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,poorer,-55205,717,37,1,0,0,0,1,0,0,0,2.0,1.169678,-0.0,-0.0,-6.024324772585481e-05
0.584839,Ladina/Mestiza,middle,-40563,717,37,1,0,0,0,0,1,0,0,3.0,1.7545169999999999,0.0,0.0,-2.2611082640670285e-05
0.584839,Ladina/Mestiza,richest,90405,717,37,1,0,0,0,0,0,0,1,5.0,2.924195,0.0,0.0,5.265324752969876e-05
0.584839,Ladina/Mestiza,middle,-1246,717,37,1,0,0,0,0,1,0,0,3.0,1.7545169999999999,0.0,0.0,-2.2611082640670285e-05
0.584839,Ladina/Mestiza,poorest,-108456,717,37,1,0,0,1,0,0,0,0,1.0,0.584839,-0.0,-0.0,-9.787541281103933e-05
0.584839,Ladina/Mestiza,poorest,-119639,717,37,1,0,0,1,0,0,0,0,1.0,0.584839,-0.0,-0.0,-9.787541281103933e-05
0.584839,Ladina/Mestiza,poorest,-140392,717,37,1,0,0,1,0,0,0,0,1.0,0.584839,-0.0,-0.0,-9.787541281103933e-05
0.506904,Ladina/Mestiza,richer,66358,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richer,66358,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richer,79249,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,middle,-4754,718,37,1,0,0,0,0,1,0,0,3.0,1.520712,0.0,0.0,-1.9597954710418302e-05
0.506904,Ladina/Mestiza,richest,129677,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richer,50700,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richest,88982,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richest,107243,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richest,107243,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richest,107243,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richer,72143,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richest,95758,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richer,87797,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richer,37837,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richer,37837,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richest,122001,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,poorest,-130826,718,37,1,0,0,1,0,0,0,0,1.0,0.506904,-0.0,-0.0,-8.483264326689411e-05
0.506904,Ladina/Mestiza,richest,107221,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richest,218857,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richest,111073,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.506904,Ladina/Mestiza,richer,41684,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,richer,41684,718,37,1,0,0,0,0,0,1,0,4.0,2.027616,0.0,0.0,1.30193895678196e-05
0.506904,Ladina/Mestiza,middle,-12366,718,37,1,0,0,0,0,1,0,0,3.0,1.520712,0.0,0.0,-1.9597954710418302e-05
0.506904,Ladina/Mestiza,middle,-12366,718,37,1,0,0,0,0,1,0,0,3.0,1.520712,0.0,0.0,-1.9597954710418302e-05
0.506904,Ladina/Mestiza,richest,174440,718,37,1,0,0,0,0,0,0,1,5.0,2.53452,0.0,0.0,4.5636733846057504e-05
0.597791,Ladina/Mestiza,poorer,-82022,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorer,-82022,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,middle,-38815,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,richer,34029,719,37,1,0,0,0,0,0,1,0,4.0,2.391164,0.0,0.0,1.5353743330367182e-05
0.597791,Ladina/Mestiza,poorer,-75573,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorer,-75573,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorer,-75573,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorer,-74202,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorest,-111810,719,37,1,0,0,1,0,0,0,0,1.0,0.597791,-0.0,-0.0,-0.00010004298772777468
0.597791,Ladina/Mestiza,poorest,-142932,719,37,1,0,0,1,0,0,0,0,1.0,0.597791,-0.0,-0.0,-0.00010004298772777468
0.597791,Ladina/Mestiza,middle,-51389,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-51389,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-51389,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-41057,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-41915,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-13097,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,poorest,-127905,719,37,1,0,0,1,0,0,0,0,1.0,0.597791,-0.0,-0.0,-0.00010004298772777468
0.597791,Ladina/Mestiza,middle,-23681,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-23681,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-18680,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,poorer,-76487,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,poorer,-76487,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,richer,28929,719,37,1,0,0,0,0,0,1,0,4.0,2.391164,0.0,0.0,1.5353743330367182e-05
0.597791,Ladina/Mestiza,richer,28929,719,37,1,0,0,0,0,0,1,0,4.0,2.391164,0.0,0.0,1.5353743330367182e-05
0.597791,Ladina/Mestiza,poorer,-78942,719,37,1,0,0,0,1,0,0,0,2.0,1.195582,-0.0,-0.0,-6.157741070839406e-05
0.597791,Ladina/Mestiza,middle,-11813,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-48500,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-29803,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-52067,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-52067,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.597791,Ladina/Mestiza,middle,-52067,719,37,1,0,0,0,0,1,0,0,3.0,1.7933729999999999,0.0,0.0,-2.3111833689013437e-05
0.47579,Ladina/Mestiza,richer,41947,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,65133,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,65133,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,71757,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richest,132607,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,141435,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,141435,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,141435,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,141435,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,middle,-359,720,37,1,0,0,0,0,1,0,0,3.0,1.42737,0.0,0.0,-1.8395023262136272e-05
0.47579,Ladina/Mestiza,middle,-359,720,37,1,0,0,0,0,1,0,0,3.0,1.42737,0.0,0.0,-1.8395023262136272e-05
0.47579,Ladina/Mestiza,middle,-359,720,37,1,0,0,0,0,1,0,0,3.0,1.42737,0.0,0.0,-1.8395023262136272e-05
0.47579,Ladina/Mestiza,richer,71070,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richest,122667,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,156269,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,91738,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,117697,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,92763,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richest,131583,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,richer,9638,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,51108,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,15104,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richest,115669,720,37,1,0,0,0,0,0,0,1,5.0,2.37895,0.0,0.0,4.283553019233563e-05
0.47579,Ladina/Mestiza,middle,541,720,37,1,0,0,0,0,1,0,0,3.0,1.42737,0.0,0.0,-1.8395023262136272e-05
0.47579,Ladina/Mestiza,richer,56348,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,richer,37124,720,37,1,0,0,0,0,0,1,0,4.0,1.90316,0.0,0.0,1.2220253465099678e-05
0.47579,Ladina/Mestiza,poorer,-60632,720,37,1,0,0,0,1,0,0,0,2.0,0.95158,-0.0,-0.0,-4.9010299989372224e-05
0.264092,Ladina/Mestiza,richest,117691,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richer,73171,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Ladina/Mestiza,richest,93975,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richer,24777,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Ladina/Mestiza,richer,63394,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Ladina/Mestiza,richer,63394,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Ladina/Mestiza,richest,150975,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,middle,-10935,721,38,1,0,0,0,0,1,0,0,3.0,0.792276,0.0,0.0,-1.0210341712402725e-05
0.264092,Ladina/Mestiza,richer,67998,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Maya,middle,-4318,721,38,0,1,0,0,0,1,0,0,3.0,0.792276,0.0,1.5211821413161355e-05,-0.0
0.264092,Maya,middle,-4318,721,38,0,1,0,0,0,1,0,0,3.0,0.792276,0.0,1.5211821413161355e-05,-0.0
0.264092,Ladina/Mestiza,richest,158062,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richest,158062,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Maya,richest,123697,721,38,0,1,0,0,0,0,0,1,5.0,1.32046,0.0,6.717908628117069e-05,0.0
0.264092,Ladina/Mestiza,richest,110182,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richest,110182,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richest,168519,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richer,37256,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Ladina/Mestiza,richest,115668,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Ladina/Mestiza,richest,209502,721,38,1,0,0,0,0,0,0,1,5.0,1.32046,0.0,0.0,2.377628962263667e-05
0.264092,Maya,richer,33726,721,38,0,1,0,0,0,0,1,0,4.0,1.056368,0.0,4.119545384716601e-05,0.0
0.264092,Maya,richer,33726,721,38,0,1,0,0,0,0,1,0,4.0,1.056368,0.0,4.119545384716601e-05,0.0
0.264092,Ladina/Mestiza,richer,33726,721,38,1,0,0,0,0,0,1,0,4.0,1.056368,0.0,0.0,6.782973955116972e-06
0.264092,Maya,richer,33726,721,38,0,1,0,0,0,0,1,0,4.0,1.056368,0.0,4.119545384716601e-05,0.0
0.264092,Maya,richer,33726,721,38,0,1,0,0,0,0,1,0,4.0,1.056368,0.0,4.119545384716601e-05,0.0
0.397105,Maya,richer,43155,722,38,0,1,0,0,0,0,1,0,4.0,1.58842,0.0,6.194402215886456e-05,0.0
0.397105,Ladina/Mestiza,richer,75568,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Maya,richer,74716,722,38,0,1,0,0,0,0,1,0,4.0,1.58842,0.0,6.194402215886456e-05,0.0
0.397105,Ladina/Mestiza,richest,182878,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,182878,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Maya,richer,35004,722,38,0,1,0,0,0,0,1,0,4.0,1.58842,0.0,6.194402215886456e-05,0.0
0.397105,Maya,richer,35004,722,38,0,1,0,0,0,0,1,0,4.0,1.58842,0.0,6.194402215886456e-05,0.0
0.397105,Ladina/Mestiza,richer,52226,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Ladina/Mestiza,richest,153134,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,153134,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richer,72025,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Ladina/Mestiza,richer,68914,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Ladina/Mestiza,poorer,-53107,722,38,1,0,0,0,1,0,0,0,2.0,0.79421,-0.0,-0.0,-4.0905095057230407e-05
0.397105,Ladina/Mestiza,richest,113675,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,106060,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,106060,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,97733,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,129841,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,104728,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,165159,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,90478,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richer,74541,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Ladina/Mestiza,richer,74541,722,38,1,0,0,0,0,0,1,0,4.0,1.58842,0.0,0.0,1.0199297488930847e-05
0.397105,Ladina/Mestiza,richest,104815,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,104815,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,88676,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.397105,Ladina/Mestiza,richest,88676,722,38,1,0,0,0,0,0,0,1,5.0,1.985525,0.0,0.0,3.575149376201148e-05
0.482084,Ladina/Mestiza,richest,172626,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,172626,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,120293,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,middle,-1911,723,38,1,0,0,0,0,1,0,0,3.0,1.446252,0.0,0.0,-1.8638362290724276e-05
0.482084,Ladina/Mestiza,middle,-1911,723,38,1,0,0,0,0,1,0,0,3.0,1.446252,0.0,0.0,-1.8638362290724276e-05
0.482084,Ladina/Mestiza,richest,216963,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richer,57077,723,38,1,0,0,0,0,0,1,0,4.0,1.928336,0.0,0.0,1.2381909395887078e-05
0.482084,Ladina/Mestiza,richest,148736,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,148736,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,108950,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,223630,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,223630,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,223630,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,199950,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,199304,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,157512,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,poorest,-138642,723,38,1,0,0,1,0,0,0,0,1.0,0.482084,-0.0,-0.0,-8.067890566394698e-05
0.482084,Ladina/Mestiza,richest,168504,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.482084,Ladina/Mestiza,richest,168504,723,38,1,0,0,0,0,0,0,1,5.0,2.4104200000000002,0.0,0.0,4.340218108249843e-05
0.334392,Ladina/Mestiza,richer,87319,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richest,153297,724,38,1,0,0,0,0,0,0,1,5.0,1.6719600000000001,0.0,0.0,3.0105421745046124e-05
0.334392,Ladina/Mestiza,richer,42740,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richer,42740,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richest,186663,724,38,1,0,0,0,0,0,0,1,5.0,1.6719600000000001,0.0,0.0,3.0105421745046124e-05
0.334392,Ladina/Mestiza,richer,28040,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richer,38717,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richer,38717,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,richer,38717,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
0.334392,Ladina/Mestiza,poorer,-54214,724,38,1,0,0,0,1,0,0,0,2.0,0.668784,-0.0,-0.0,-3.4445138052599164e-05
0.334392,Ladina/Mestiza,richer,30211,724,38,1,0,0,0,0,0,1,0,4.0,1.337568,0.0,0.0,8.588568479164362e-06
