sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Akan,ethnicity_Ewe,ethnicity_Ga/Dangme,ethnicity_Grusi,ethnicity_Guan,ethnicity_Gurma,ethnicity_Mande,ethnicity_Mole-Dagbani,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
0.198571,Mole-Dagbani,middle,4562,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,richer,82532,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.794284,0.0,0.00010704171095913712,0.0,0.0,0.0,0.0,0.0,0.0
0.198571,Mole-Dagbani,middle,9823,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,9823,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,9823,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,poorer,-37133,521,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.397142,-0.0,-3.5337951297619844e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,37513,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,poorest,-105301,521,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.198571,-0.0,-0.00010652778242599835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,8019,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,36017,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,middle,21948,521,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.5957129999999999,0.0,3.585187983075864e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,poorer,-39379,521,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.397142,-0.0,-3.5337951297619844e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.198571,Mole-Dagbani,poorer,-16152,521,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.397142,-0.0,-3.5337951297619844e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-37882,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-37882,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-37882,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-95650,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-101706,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mande,poorest,-101706,522,"north east, urban",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.24085,-0.0,-0.0,-0.0,-0.0,-0.001128828891024368,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-95272,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-95272,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-95272,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorest,-95272,522,"north east, urban",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.24085,-0.0,-0.00012920928230860347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-55936,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-66600,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-66600,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-67419,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-61219,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-68859,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-76518,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-53009,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-53009,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-53009,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-32580,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-32580,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-21064,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-21064,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-21064,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-78611,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-46244,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,middle,17330,522,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.72255,0.0,4.348532896162189e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-57279,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,poorer,-57279,522,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.4817,-0.0,-4.2861976673490796e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.24085,Mole-Dagbani,richer,82977,522,"north east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.9634,0.0,0.00012983263459673456,0.0,0.0,0.0,0.0,0.0,0.0
0.242616,Mande,poorest,-136065,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-165458,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-165095,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-196599,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-141752,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-154741,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-137356,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-132467,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-183467,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-183467,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mande,poorest,-152356,523,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.242616,-0.0,-0.0,-0.0,-0.0,-0.0011371058759591783,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-139362,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-139362,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-95823,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-94596,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-83335,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorer,-43944,523,"north east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.485232,-0.0,-4.317625631146208e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorer,-43944,523,"north east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.485232,-0.0,-4.317625631146208e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorer,-60403,523,"north east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.485232,-0.0,-4.317625631146208e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorer,-67286,523,"north east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.485232,-0.0,-4.317625631146208e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorer,-67286,523,"north east, rural",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.485232,-0.0,-4.317625631146208e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-117078,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-89495,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-131020,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-97336,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-120508,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-99055,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-99055,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-109410,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-106919,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.242616,Mole-Dagbani,poorest,-101375,523,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.242616,-0.0,-0.00013015669186873215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-173740,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-173740,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-246586,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mande,poorest,-226335,524,"north east, rural",0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.614726,-0.0,-0.0,-0.0,-0.0,-0.002881131280314908,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-195620,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Grusi,poorest,-194512,524,"north east, rural",0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.614726,-0.0,-0.0,-0.001778659813111848,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-168447,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-161938,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-161938,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-143863,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-152870,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-158118,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-158118,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-142603,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-233848,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-151483,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-150702,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.614726,Mole-Dagbani,poorest,-150702,524,"north east, rural",0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.614726,-0.0,-0.00032978328950150957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorest,-99811,525,"north east, urban",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.196345,-0.0001956016908763688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,richer,53612,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.78538,0.0003860650061046224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,richer,53612,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.78538,0.0003860650061046224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Mole-Dagbani,richer,82825,525,"north east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.78538,0.0,0.00010584176308862714,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,richer,82825,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.78538,0.0003860650061046224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,richer,101163,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.78538,0.0003860650061046224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Grusi,poorer,-27116,525,"north east, urban",0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.39269,-0.0,-0.0,-0.00019949396262807257,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,richest,110019,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.981725,0.0005799539050982862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,richest,110019,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.981725,0.0005799539050982862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,poorer,-24839,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Mole-Dagbani,middle,2956,525,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.589035,0.0,3.544997681116731e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorest,-94291,525,"north east, urban",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.196345,-0.0001956016908763688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorer,-61547,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorer,-30005,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,middle,20925,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.589035,0.00019217610711095865,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Mole-Dagbani,richer,73196,525,"north east, urban",0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.78538,0.0,0.00010584176308862714,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Mole-Dagbani,richest,116138,525,"north east, urban",0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.981725,0.0,0.00017623354936608697,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Mande,middle,12014,525,"north east, urban",0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.589035,0.0,0.0,0.0,-0.0,-3.8506856794992566e-05,-0.0,-0.0,-0.0
0.196345,Gurma,poorer,-70614,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Mole-Dagbani,middle,-4365,525,"north east, urban",0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.589035,0.0,3.544997681116731e-05,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorer,-54601,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Mole-Dagbani,poorer,-62964,525,"north east, urban",0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.39269,-0.0,-3.494180946629251e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,richest,106101,525,"north east, urban",0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.981725,0.0005799539050982862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.196345,Gurma,poorer,-76886,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.196345,Gurma,poorer,-76886,525,"north east, urban",0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.39269,-1.7127918827050765e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-161231,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-207162,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-194455,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-218511,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-193348,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.285315,Gurma,poorest,-168711,526,"north east, rural",0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.285315,-0.00028423487449332125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
