sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Armenian,ethnicity_Azeri,ethnicity_Georgian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.4698792885225374,Georgian,middle,0.7518003730850157,3.0,10.0,0,0,1,0,0,1,0,0,3.0,1.4096378655676123,0.0,-0.0,-2.3013900396166244e-05
0.4698792885225374,Georgian,poorest,-1.0502972829321284,3.0,10.0,0,0,1,1,0,0,0,0,1.0,0.4698792885225374,-0.0,-0.0,-0.00018078403416261262
0.4698792885225374,Georgian,poorest,-0.6284778670328993,3.0,10.0,0,0,1,1,0,0,0,0,1.0,0.4698792885225374,-0.0,-0.0,-0.00018078403416261262
0.4698792885225374,Georgian,poorer,-0.4100131547285567,3.0,10.0,0,0,1,0,1,0,0,0,2.0,0.9397585770450748,0.0,-0.0,-0.00010189896727938943
0.4698792885225374,Georgian,poorer,-0.4100131547285567,3.0,10.0,0,0,1,0,1,0,0,0,2.0,0.9397585770450748,0.0,-0.0,-0.00010189896727938943
0.4698792885225374,Georgian,poorest,-1.9024148900580724,3.0,10.0,0,0,1,1,0,0,0,0,1.0,0.4698792885225374,-0.0,-0.0,-0.00018078403416261262
0.4698792885225374,Georgian,middle,0.2652015854401691,3.0,10.0,0,0,1,0,0,1,0,0,3.0,1.4096378655676123,0.0,-0.0,-2.3013900396166244e-05
0.9115902472621793,Georgian,poorer,-0.46576057673223004,4.0,20.0,0,0,1,0,1,0,0,0,2.0,1.8231804945243586,0.0,-0.0,-0.00019768929392495222
0.9115902472621793,Georgian,poorer,-0.46576057673223004,4.0,20.0,0,0,1,0,1,0,0,0,2.0,1.8231804945243586,0.0,-0.0,-0.00019768929392495222
0.9115902472621793,Georgian,poorest,-1.6024693445457852,4.0,20.0,0,0,1,1,0,0,0,0,1.0,0.9115902472621793,-0.0,-0.0,-0.0003507304246619199
