sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fang,ethnicity_Kota-Kele,ethnicity_Mbede-Teke,ethnicity_Myene,ethnicity_Nzabi-Duma,ethnicity_Okande-Tsogho,ethnicity_Shira-Punu/Vili,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6
0.312106,Kota-Kele,poorest,-125781,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-154229,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-130640,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-121093,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-123990,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-116372,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.312106,Kota-Kele,poorest,-133378,191,ogooué-lolo - rural,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.312106,-0.0007865862934143717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.224592,Shira-Punu/Vili,richest,154431,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0034268180018337457,0.0,0.0
4.224592,Nzabi-Duma,middle,70505,192,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0005593131524503369,-0.0,-0.0,-0.0,-0.0
4.224592,Nzabi-Duma,richer,109428,192,libreville - urban,0,0,0,0,1,0,0,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0037961347108940832,0.0,0.0,0.0,0.0
4.224592,Shira-Punu/Vili,poorer,11385,192,libreville - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,8.449184,-0.0,-0.0,-0.0,-0.0,-0.0020456309084746866,-0.0,-0.0
4.224592,Nzabi-Duma,poorer,11385,192,libreville - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,8.449184,-0.0,-0.0,-0.0026775084059934093,-0.0,-0.0,-0.0,-0.0
4.224592,Fang,middle,55887,192,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.0,-0.00036166556726866504,-0.0
4.224592,Nzabi-Duma,middle,55887,192,libreville - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0005593131524503369,-0.0,-0.0,-0.0,-0.0
4.224592,Shira-Punu/Vili,richest,229061,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0034268180018337457,0.0,0.0
4.224592,Myene,richer,90549,192,libreville - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.0,0.0,0.0,0.0028193918822869693
4.224592,Shira-Punu/Vili,richer,117292,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.0,0.0016026683650642685,0.0,0.0
4.224592,Shira-Punu/Vili,richer,117292,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.0,0.0016026683650642685,0.0,0.0
4.224592,Fang,middle,61828,192,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.0,-0.00036166556726866504,-0.0
4.224592,Fang,richest,164073,192,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0,0.0029360679783553474,0.0
4.224592,Mbede-Teke,richer,126494,192,libreville - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.006786472713931407,0.0,0.0,0.0
4.224592,Fang,richest,186182,192,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0,0.0029360679783553474,0.0
4.224592,Mbede-Teke,richest,185399,192,libreville - urban,0,0,1,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.01379110747427986,0.0,0.0,0.0
4.224592,Fang,richest,143859,192,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0,0.0029360679783553474,0.0
4.224592,Fang,richest,143859,192,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0,0.0029360679783553474,0.0
4.224592,Fang,richest,143859,192,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,21.122960000000003,0.0,0.0,0.0,0.0,0.0,0.0029360679783553474,0.0
4.224592,Fang,poorer,-2851,192,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,8.449184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002010532340080671,-0.0
4.224592,Shira-Punu/Vili,richer,105337,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.0,0.0016026683650642685,0.0,0.0
4.224592,Shira-Punu/Vili,richer,120650,192,libreville - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,16.898368,0.0,0.0,0.0,0.0,0.0016026683650642685,0.0,0.0
4.224592,Kota-Kele,middle,69245,192,libreville - urban,0,1,0,0,0,0,0,0,0,1,0,0,3.0,12.673776,0.006131245761195342,0.0,0.0,-0.0,-0.0,-0.0,-0.0
4.224592,Shira-Punu/Vili,middle,67983,192,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.00022148127170520894,-0.0,-0.0
4.224592,Shira-Punu/Vili,middle,67983,192,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.00022148127170520894,-0.0,-0.0
4.224592,Shira-Punu/Vili,middle,67983,192,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.00022148127170520894,-0.0,-0.0
4.224592,Shira-Punu/Vili,middle,67983,192,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,12.673776,0.0,0.0,0.0,-0.0,-0.00022148127170520894,-0.0,-0.0
1.609361,Mbede-Teke,poorer,21086,193,estuaire - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,3.218722,-0.0,-0.0,-0.0,-0.0027515290214375552,-0.0,-0.0,-0.0
1.609361,Nzabi-Duma,poorest,-30624,193,estuaire - urban,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.609361,-0.0,-0.0,-0.002253067748529691,-0.0,-0.0,-0.0,-0.0
1.609361,Kota-Kele,poorest,-19541,193,estuaire - urban,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.609361,-0.0040559979742640214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.609361,Shira-Punu/Vili,middle,63494,193,estuaire - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.828083,0.0,0.0,0.0,-0.0,-8.437343083373891e-05,-0.0,-0.0
1.609361,Nzabi-Duma,poorest,-32380,193,estuaire - urban,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.609361,-0.0,-0.0,-0.002253067748529691,-0.0,-0.0,-0.0,-0.0
1.609361,Fang,poorer,10635,193,estuaire - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.218722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007659135692546331,-0.0
1.609361,Fang,poorer,9591,193,estuaire - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.218722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007659135692546331,-0.0
1.609361,Shira-Punu/Vili,middle,81053,193,estuaire - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.828083,0.0,0.0,0.0,-0.0,-8.437343083373891e-05,-0.0,-0.0
1.609361,Shira-Punu/Vili,middle,81053,193,estuaire - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.828083,0.0,0.0,0.0,-0.0,-8.437343083373891e-05,-0.0,-0.0
1.609361,Shira-Punu/Vili,middle,81053,193,estuaire - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.828083,0.0,0.0,0.0,-0.0,-8.437343083373891e-05,-0.0,-0.0
1.609361,Shira-Punu/Vili,richer,90040,193,estuaire - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,6.437444,0.0,0.0,0.0,0.0,0.0006105375294627732,0.0,0.0
1.609361,Fang,poorest,-13582,193,estuaire - urban,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.609361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0013940504114300437,-0.0
1.494825,Mbede-Teke,richer,102961,194,haut-ogooué - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,5.9793,0.0,0.0,0.0,0.0024013180620998465,0.0,0.0,0.0
1.494825,Fang,richer,130598,194,haut-ogooué - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,5.9793,0.0,0.0,0.0,0.0,0.0,0.00045546186284411007,0.0
1.494825,Mbede-Teke,poorest,-4454,194,haut-ogooué - urban,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.494825,-0.0,-0.0,-0.0,-0.005034218781911036,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorest,-4454,194,haut-ogooué - urban,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.494825,-0.0,-0.0,-0.0,-0.005034218781911036,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorest,-4454,194,haut-ogooué - urban,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.494825,-0.0,-0.0,-0.0,-0.005034218781911036,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorer,25017,194,haut-ogooué - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.0,-0.002555706500574075,-0.0,-0.0,-0.0
1.494825,Shira-Punu/Vili,richer,129972,194,haut-ogooué - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,5.9793,0.0,0.0,0.0,0.0,0.0005670864165834702,0.0,0.0
1.494825,Shira-Punu/Vili,richer,107086,194,haut-ogooué - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,5.9793,0.0,0.0,0.0,0.0,0.0005670864165834702,0.0,0.0
1.494825,Fang,poorer,21033,194,haut-ogooué - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007114045581824444,-0.0
1.494825,Shira-Punu/Vili,poorest,-18258,194,haut-ogooué - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.494825,-0.0,-0.0,-0.0,-0.0,-0.0013692789039851914,-0.0,-0.0
1.494825,Shira-Punu/Vili,poorest,-18258,194,haut-ogooué - urban,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.494825,-0.0,-0.0,-0.0,-0.0,-0.0013692789039851914,-0.0,-0.0
1.494825,Nzabi-Duma,poorer,7374,194,haut-ogooué - urban,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.000947406637845524,-0.0,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorer,31077,194,haut-ogooué - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.0,-0.002555706500574075,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorer,-1169,194,haut-ogooué - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.0,-0.002555706500574075,-0.0,-0.0,-0.0
1.494825,Mbede-Teke,poorer,3042,194,haut-ogooué - urban,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.98965,-0.0,-0.0,-0.0,-0.002555706500574075,-0.0,-0.0,-0.0
3.720901,Fang,middle,84704,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,middle,84704,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,richest,156324,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.0,0.0,0.0025860055306477854,0.0
3.720901,Mbede-Teke,middle,62549,195,libreville - urban,0,0,1,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.00019215095248848314,-0.0,-0.0,-0.0
3.720901,Fang,richest,139484,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.0,0.0,0.0025860055306477854,0.0
3.720901,Fang,richest,139484,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.0,0.0,0.0025860055306477854,0.0
3.720901,Nzabi-Duma,poorest,-116718,195,libreville - urban,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.720901,-0.0,-0.0,-0.005209174348435109,-0.0,-0.0,-0.0,-0.0
3.720901,Fang,richer,123236,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Kota-Kele,richer,123236,195,libreville - urban,0,1,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.012789148668606216,0.0,0.0,0.0,0.0,0.0,0.0
3.720901,Fang,richer,111303,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,111303,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,111303,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,middle,84673,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,middle,84673,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,middle,84673,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,poorer,22586,195,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,7.441802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017708199501250083,-0.0
3.720901,Fang,poorer,31970,195,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,7.441802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017708199501250083,-0.0
3.720901,Fang,middle,66602,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,middle,66602,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Shira-Punu/Vili,middle,57174,195,libreville - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.00019507443212721693,-0.0,-0.0
3.720901,Kota-Kele,middle,83632,195,libreville - urban,0,1,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.005400227639515841,0.0,0.0,-0.0,-0.0,-0.0,-0.0
3.720901,Fang,poorer,22239,195,libreville - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,7.441802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017708199501250083,-0.0
3.720901,Fang,richest,152228,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.0,0.0,0.0025860055306477854,0.0
3.720901,Kota-Kele,richer,126494,195,libreville - urban,0,1,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.012789148668606216,0.0,0.0,0.0,0.0,0.0,0.0
3.720901,Okande-Tsogho,middle,57476,195,libreville - urban,0,0,0,0,0,1,0,0,0,1,0,0,3.0,11.162703,0.0,0.006857244652724402,0.0,-0.0,-0.0,-0.0,-0.0
3.720901,Nzabi-Duma,richest,140891,195,libreville - urban,0,0,0,0,1,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.006194428720107266,0.0,0.0,0.0,0.0
3.720901,Mbede-Teke,richest,140891,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.012146816921528848,0.0,0.0,0.0
3.720901,Mbede-Teke,richest,140891,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.012146816921528848,0.0,0.0,0.0
3.720901,Mbede-Teke,richest,140891,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.012146816921528848,0.0,0.0,0.0
3.720901,Fang,middle,73716,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
3.720901,Fang,richest,157685,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,18.604505,0.0,0.0,0.0,0.0,0.0,0.0025860055306477854,0.0
3.720901,Mbede-Teke,richer,130912,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0059773329845201825,0.0,0.0,0.0
3.720901,Mbede-Teke,richer,130912,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0059773329845201825,0.0,0.0,0.0
3.720901,Mbede-Teke,richer,130912,195,libreville - urban,0,0,1,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0059773329845201825,0.0,0.0,0.0
3.720901,Fang,richer,120000,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,120000,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,120000,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,120000,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,richer,120000,195,libreville - urban,1,0,0,0,0,0,0,0,0,0,1,0,4.0,14.883604,0.0,0.0,0.0,0.0,0.0,0.0011337303703901876,0.0
3.720901,Fang,middle,69667,195,libreville - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.162703,0.0,0.0,0.0,-0.0,-0.0,-0.00031854478986741033,-0.0
0.243718,Shira-Punu/Vili,middle,79645,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.731154,0.0,0.0,0.0,-0.0,-1.2777322065053881e-05,-0.0,-0.0
0.243718,Myene,richer,123690,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.974872,0.0,0.0,0.0,0.0,0.0,0.0,0.000162651576949257
0.243718,Myene,poorest,-57769,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Shira-Punu/Vili,middle,60218,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.731154,0.0,0.0,0.0,-0.0,-1.2777322065053881e-05,-0.0,-0.0
0.243718,Myene,poorest,-3818,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Myene,poorest,-3818,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Myene,poorest,-44816,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Myene,poorest,-19601,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Fang,poorer,34442,196,ogooué-maritime - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00011598822344495776,-0.0
0.243718,Kota-Kele,poorer,5270,196,ogooué-maritime - urban,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.487436,-0.00013025887426736858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.243718,Shira-Punu/Vili,poorer,5270,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.00011801307055252522,-0.0,-0.0
0.243718,Myene,poorer,11298,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007613287893456188
0.243718,Shira-Punu/Vili,poorer,320,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.00011801307055252522,-0.0,-0.0
0.243718,Shira-Punu/Vili,poorer,320,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.00011801307055252522,-0.0,-0.0
0.243718,Shira-Punu/Vili,richer,103646,196,ogooué-maritime - urban,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.974872,0.0,0.0,0.0,0.0,9.245842642241744e-05,0.0,0.0
0.243718,Myene,poorest,-57395,196,ogooué-maritime - urban,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.243718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012233189724930567
0.243718,Myene,poorer,10346,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007613287893456188
0.243718,Myene,poorer,10346,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007613287893456188
0.243718,Myene,poorer,10346,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007613287893456188
0.243718,Myene,poorer,10346,196,ogooué-maritime - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.487436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007613287893456188
1.489105,Fang,richest,167454,197,port-gentil - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,7.445525,0.0,0.0,0.0,0.0,0.0,0.0010349197051239122,0.0
1.489105,Myene,poorer,26546,197,port-gentil - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,2.97821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004651681479654796
1.489105,Myene,poorer,26546,197,port-gentil - urban,0,0,0,1,0,0,0,0,1,0,0,0,2.0,2.97821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004651681479654796
1.489105,Shira-Punu/Vili,poorer,25569,197,port-gentil - urban,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.97821,-0.0,-0.0,-0.0,-0.0,-0.0007210540601232492,-0.0,-0.0
1.489105,Fang,richest,176649,197,port-gentil - urban,1,0,0,0,0,0,0,0,0,0,0,1,5.0,7.445525,0.0,0.0,0.0,0.0,0.0,0.0010349197051239122,0.0
1.489105,Myene,middle,60968,197,port-gentil - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0018289441698304688
1.489105,Myene,middle,60968,197,port-gentil - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0018289441698304688
1.489105,Myene,middle,60968,197,port-gentil - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0018289441698304688
1.489105,Myene,middle,60968,197,port-gentil - urban,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0018289441698304688
1.489105,Fang,poorer,18713,197,port-gentil - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.97821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007086823438277181,-0.0
1.489105,Fang,poorer,18713,197,port-gentil - urban,1,0,0,0,0,0,0,0,1,0,0,0,2.0,2.97821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007086823438277181,-0.0
1.489105,Shira-Punu/Vili,middle,47620,197,port-gentil - urban,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-7.806880974602639e-05,-0.0,-0.0
1.489105,Fang,middle,71440,197,port-gentil - urban,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.0,-0.0,-0.0,-0.00012748166084384135,-0.0
1.489105,Nzabi-Duma,middle,69106,197,port-gentil - urban,0,0,0,0,1,0,0,0,0,1,0,0,3.0,4.467314999999999,0.0,0.0,0.00019714945535085016,-0.0,-0.0,-0.0,-0.0
1.489105,Shira-Punu/Vili,richest,188297,197,port-gentil - urban,0,0,0,0,0,0,1,0,0,0,0,1,5.0,7.445525,0.0,0.0,0.0,0.0,0.0012079016910084193,0.0,0.0
1.489105,Myene,richer,129784,197,port-gentil - urban,0,0,0,1,0,0,0,0,0,0,1,0,4.0,5.95642,0.0,0.0,0.0,0.0,0.0,0.0,0.0009937931399938591
