sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bambara,ethnicity_Fula/Tukulur/Lorobo,ethnicity_Jola/Karoninka,ethnicity_Mandinka/Jahanka,ethnicity_Manjago,ethnicity_Non-Gambian,ethnicity_Sarahule,ethnicity_Serere,ethnicity_Wollof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
1.647355,Fula/Tukulur/Lorobo,richer,100779,60,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0010687633567267542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Non-Gambian,richer,100779,60,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0014653993351315903,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Mandinka/Jahanka,richer,95780,60,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0,0.0,0.0002336187835147214,0.0,0.0
1.647355,Fula/Tukulur/Lorobo,richer,106781,60,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0010687633567267542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,106781,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,106781,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,106781,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Fula/Tukulur/Lorobo,richer,106781,60,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0010687633567267542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Manjago,richer,121984,60,kanifing - urban,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007952213200182021
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Mandinka/Jahanka,richer,123972,60,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0,0.0,0.0002336187835147214,0.0,0.0
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,123972,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,106115,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Jola/Karoninka,richer,106115,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.58942,0.0,0.0,0.0,0.0,0.0007854480389623391,0.0,0.0,0.0,0.0
1.647355,Wollof,poorer,-35770,60,kanifing - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.29471,-0.0,-0.0,-0.0,-0.001158987210132851,-0.0,-0.0,-0.0,-0.0,-0.0
1.647355,Non-Gambian,poorer,-18073,60,kanifing - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,3.29471,-0.0,-0.0,-0.00127784294797673,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.647355,Jola/Karoninka,richest,129534,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0,0.0,0.0020415996919788556,0.0,0.0,0.0,0.0
1.647355,Mandinka/Jahanka,richest,129534,60,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0,0.0,0.0,0.0,0.0006494607213851492,0.0,0.0
1.647355,Fula/Tukulur/Lorobo,richest,129534,60,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.236775,0.001832963273848461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Non-Gambian,richest,129534,60,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0028370204766857503,0.0,0.0,0.0,0.0,0.0,0.0
1.647355,Mandinka/Jahanka,richest,129534,60,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0,0.0,0.0,0.0,0.0006494607213851492,0.0,0.0
1.647355,Jola/Karoninka,richest,129534,60,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0,0.0,0.0020415996919788556,0.0,0.0,0.0,0.0
1.647355,Serere,richest,129534,60,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,8.236775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005510716442898548,0.0
2.509375,Mandinka/Jahanka,richest,176730,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Serere,richest,176730,61,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008394337634510196,0.0
2.509375,Wollof,richest,179588,61,kanifing - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.003296921005484922,0.0,0.0,0.0,0.0,0.0
2.509375,Wollof,richest,179588,61,kanifing - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.003296921005484922,0.0,0.0,0.0,0.0,0.0
2.509375,Mandinka/Jahanka,richer,117366,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0003558656967576837,0.0,0.0
2.509375,Sarahule,richer,117366,61,kanifing - urban,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.0,0.0,0.0,0.001694638126186288,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,114389,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Serere,richer,114389,61,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024901177500044184,0.0
2.509375,Wollof,richest,142433,61,kanifing - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.003296921005484922,0.0,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,richest,187780,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0043215629045854145,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Wollof,richest,187780,61,kanifing - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.003296921005484922,0.0,0.0,0.0,0.0,0.0
2.509375,Serere,richest,157387,61,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008394337634510196,0.0
2.509375,Non-Gambian,richest,157387,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0043215629045854145,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richest,203240,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.002792107478541955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richest,203240,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.002792107478541955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,114229,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,114229,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,richer,114229,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.002232206450094749,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,richer,114229,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.002232206450094749,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,114229,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,richer,114229,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.002232206450094749,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,richest,133311,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0043215629045854145,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,109731,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,109731,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,101808,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Fula/Tukulur/Lorobo,richer,101808,61,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0016280207048791542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509375,Serere,richest,130496,61,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008394337634510196,0.0
2.509375,Manjago,richest,130496,61,kanifing - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01871233721282652
2.509375,Mandinka/Jahanka,richest,130496,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Mandinka/Jahanka,richest,130496,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Mandinka/Jahanka,richest,138233,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Mandinka/Jahanka,richest,138233,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Mandinka/Jahanka,richest,138233,61,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,12.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0009893074035201028,0.0,0.0
2.509375,Jola/Karoninka,richer,94855,61,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.0,0.0,0.0011964535104887046,0.0,0.0,0.0,0.0
2.509375,Non-Gambian,poorer,-8556,61,kanifing - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,5.01875,-0.0,-0.0,-0.001946506458886583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.509375,Wollof,richer,110859,61,kanifing - urban,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,10.0375,0.0,0.0,0.0,0.0016094618495616922,0.0,0.0,0.0,0.0,0.0
1.64956,Mandinka/Jahanka,middle,20599,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00018246706174382518,-0.0,-0.0
1.64956,Serere,richest,176908,62,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055180925881475025,0.0
1.64956,Jola/Karoninka,richest,176908,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0020443323921684404,0.0,0.0,0.0,0.0
1.64956,Serere,richest,176908,62,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055180925881475025,0.0
1.64956,Fula/Tukulur/Lorobo,middle,31054,62,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0003049711006036354,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,richer,70682,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,70682,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Mandinka/Jahanka,richest,132780,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0006503300306054777,0.0,0.0
1.64956,Fula/Tukulur/Lorobo,poorer,-23840,62,kanifing - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0004602517052198106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,middle,50666,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.00047133365522258956,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,middle,50666,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.00047133365522258956,-0.0,-0.0,-0.0,-0.0
1.64956,Mandinka/Jahanka,middle,50666,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00018246706174382518,-0.0,-0.0
1.64956,Jola/Karoninka,richer,89130,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,89130,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Sarahule,richer,113912,62,kanifing - urban,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0011139854614921458,0.0,0.0,0.0
1.64956,Jola/Karoninka,richest,174358,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0020443323921684404,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,93578,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,93578,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,93578,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richest,177295,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0020443323921684404,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,middle,56229,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.00047133365522258956,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,middle,56229,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.00047133365522258956,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,richer,119907,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Fula/Tukulur/Lorobo,richest,166066,62,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0018354167122505273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,poorer,-41332,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0017291666789181045,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,poorer,-41332,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0017291666789181045,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,poorer,-41332,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0017291666789181045,-0.0,-0.0,-0.0,-0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,richer,99665,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0002339314844308263,0.0,0.0
1.64956,Mandinka/Jahanka,poorer,-44666,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005988656079184767,-0.0,-0.0
1.64956,Jola/Karoninka,middle,20306,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0,0.0,0.0,-0.0,-0.00047133365522258956,-0.0,-0.0,-0.0,-0.0
1.64956,Fula/Tukulur/Lorobo,middle,20306,62,kanifing - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,4.9486799999999995,0.0003049711006036354,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,richer,102729,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,102729,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,richer,102729,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Serere,richer,102729,62,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016369010752467403,0.0
1.64956,Jola/Karoninka,richer,102729,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.59824,0.0,0.0,0.0,0.0,0.0007864993684729253,0.0,0.0,0.0,0.0
1.64956,Jola/Karoninka,poorer,-8603,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0017291666789181045,-0.0,-0.0,-0.0,-0.0
1.64956,Jola/Karoninka,poorer,-8603,62,kanifing - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3.29912,-0.0,-0.0,-0.0,-0.0,-0.0017291666789181045,-0.0,-0.0,-0.0,-0.0
1.64956,Mandinka/Jahanka,richest,148514,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0006503300306054777,0.0,0.0
1.64956,Mandinka/Jahanka,richest,148514,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0006503300306054777,0.0,0.0
1.64956,Mandinka/Jahanka,richest,148514,62,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,8.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0006503300306054777,0.0,0.0
1.517099,Serere,richest,191176,63,kanifing - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,7.585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005074985297525393,0.0
1.517099,Manjago,richest,191176,63,kanifing - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,7.585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011312963615737743
1.517099,Jola/Karoninka,richer,90410,63,kanifing - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,6.068396,0.0,0.0,0.0,0.0,0.0007233428340957023,0.0,0.0,0.0,0.0
1.517099,Mandinka/Jahanka,middle,55680,63,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,4.551297,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0001678148093458228,-0.0,-0.0
1.517099,Mandinka/Jahanka,richest,187897,63,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,7.585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0005981080040141248,0.0,0.0
1.517099,Non-Gambian,richer,112992,63,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,6.068396,0.0,0.0,0.0013495305298061443,0.0,0.0,0.0,0.0,0.0,0.0
1.517099,Manjago,richer,111190,63,kanifing - urban,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,6.068396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007323433439533644
1.517099,Manjago,richer,111190,63,kanifing - urban,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,6.068396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007323433439533644
1.517099,Non-Gambian,richer,111190,63,kanifing - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,6.068396,0.0,0.0,0.0013495305298061443,0.0,0.0,0.0,0.0,0.0,0.0
1.517099,Non-Gambian,poorer,-23907,63,kanifing - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,3.034198,-0.0,-0.0,-0.0011768041852135995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.517099,Wollof,poorer,-17738,63,kanifing - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.034198,-0.0,-0.0,-0.0,-0.0010673463445980606,-0.0,-0.0,-0.0,-0.0,-0.0
1.517099,Mandinka/Jahanka,richest,142868,63,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,7.585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0005981080040141248,0.0,0.0
1.517099,Mandinka/Jahanka,richest,142868,63,kanifing - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,7.585495,0.0,0.0,0.0,0.0,0.0,0.0,0.0005981080040141248,0.0,0.0
