sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Black/African,ethnicity_Coloured,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.235621,Black/African,middle,7417,515,urban - northern cape,1,0,0,0,0,1,0,0,3.0,0.706863,6.6288973543675646e-06,-0.0,-0.0
0.235621,Black/African,middle,31586,515,urban - northern cape,1,0,0,0,0,1,0,0,3.0,0.706863,6.6288973543675646e-06,-0.0,-0.0
0.235621,Black/African,richest,119268,515,urban - northern cape,1,0,0,0,0,0,0,1,5.0,1.178105,7.041550504720791e-05,0.0,0.0
0.235621,Black/African,richest,119268,515,urban - northern cape,1,0,0,0,0,0,0,1,5.0,1.178105,7.041550504720791e-05,0.0,0.0
0.235621,Black/African,richer,103732,515,urban - northern cape,1,0,0,0,0,0,1,0,4.0,0.942484,3.8522201200787735e-05,0.0,-0.0
0.235621,Black/African,richest,134864,515,urban - northern cape,1,0,0,0,0,0,0,1,5.0,1.178105,7.041550504720791e-05,0.0,0.0
0.235621,Black/African,richer,97285,515,urban - northern cape,1,0,0,0,0,0,1,0,4.0,0.942484,3.8522201200787735e-05,0.0,-0.0
0.465348,Black/African,poorer,-31245,516,farms - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,0.930696,-4.989683021574349e-05,-0.0,-0.0
0.465348,Black/African,poorest,-201846,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-201846,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-201846,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-201846,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-114952,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-175966,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-175966,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-175966,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-154175,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.465348,Black/African,poorest,-170212,516,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.465348,-0.00011288563494165473,-0.0,-0.0
0.508328,White,richer,101752,517,farms - western cape,0,0,1,0,0,0,1,0,4.0,2.033312,0.0,0.0,-0.0016711188280760314
0.508328,Coloured,middle,12580,517,farms - western cape,0,1,0,0,0,1,0,0,3.0,1.524984,0.0,-0.000689608584059994,-0.0
0.508328,Coloured,richer,54326,517,farms - western cape,0,1,0,0,0,0,1,0,4.0,2.033312,0.0,6.795662389869184e-06,-0.0
0.939916,Black/African,poorest,-133599,518,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.939916,-0.0002280078875418404,-0.0,-0.0
0.939916,Black/African,poorest,-133599,518,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.939916,-0.0002280078875418404,-0.0,-0.0
0.939916,Black/African,poorer,-24324,518,traditional - eastern cape,1,0,0,0,1,0,0,0,2.0,1.879832,-0.00010078227277018651,-0.0,-0.0
0.939916,Black/African,middle,-5391,518,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.8197479999999997,2.6443342001467372e-05,-0.0,-0.0
0.939916,Black/African,middle,-10865,518,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.8197479999999997,2.6443342001467372e-05,-0.0,-0.0
0.939916,Black/African,middle,-15799,518,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.8197479999999997,2.6443342001467372e-05,-0.0,-0.0
0.939916,Black/African,middle,-15799,518,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.8197479999999997,2.6443342001467372e-05,-0.0,-0.0
0.939916,Black/African,poorer,-60310,518,traditional - eastern cape,1,0,0,0,1,0,0,0,2.0,1.879832,-0.00010078227277018651,-0.0,-0.0
0.939916,Black/African,poorer,-52283,518,traditional - eastern cape,1,0,0,0,1,0,0,0,2.0,1.879832,-0.00010078227277018651,-0.0,-0.0
0.939916,Black/African,middle,26120,518,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.8197479999999997,2.6443342001467372e-05,-0.0,-0.0
0.529952,Black/African,poorer,-27641,519,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.059904,-5.6823978971637765e-05,-0.0,-0.0
0.529952,Black/African,middle,32978,519,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.589856,1.4909525936745026e-05,-0.0,-0.0
0.529952,Black/African,poorer,-32318,519,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.059904,-5.6823978971637765e-05,-0.0,-0.0
0.529952,Black/African,poorer,-64677,519,traditional - north west,1,0,0,0,1,0,0,0,2.0,1.059904,-5.6823978971637765e-05,-0.0,-0.0
0.529952,Black/African,middle,-2069,519,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.589856,1.4909525936745026e-05,-0.0,-0.0
0.529952,Black/African,richer,61945,519,traditional - north west,1,0,0,0,0,0,1,0,4.0,2.119808,8.664303084512782e-05,0.0,-0.0
0.529952,Black/African,richer,80060,519,traditional - north west,1,0,0,0,0,0,1,0,4.0,2.119808,8.664303084512782e-05,0.0,-0.0
0.529952,Black/African,middle,19769,519,traditional - north west,1,0,0,0,0,1,0,0,3.0,1.589856,1.4909525936745026e-05,-0.0,-0.0
0.529952,Black/African,richest,112328,519,traditional - north west,1,0,0,0,0,0,0,1,5.0,2.6497599999999997,0.0001583765357535106,0.0,0.0
2.290661,Black/African,middle,4908,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,-1753,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,25912,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,-10541,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,-10541,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,25911,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,25911,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,richest,107405,520,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.453305,0.0006845656847519632,0.0,0.0
2.290661,Black/African,richest,107405,520,urban - gauteng,1,0,0,0,0,0,0,1,5.0,11.453305,0.0006845656847519632,0.0,0.0
2.290661,Black/African,middle,22534,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,middle,8725,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,richer,89026,520,urban - gauteng,1,0,0,0,0,0,1,0,4.0,9.162644,0.000374505260247591,0.0,-0.0
2.290661,Black/African,middle,3811,520,urban - gauteng,1,0,0,0,0,1,0,0,3.0,6.871983,6.444483574321882e-05,-0.0,-0.0
2.290661,Black/African,richer,100461,520,urban - gauteng,1,0,0,0,0,0,1,0,4.0,9.162644,0.000374505260247591,0.0,-0.0
2.290661,Black/African,richer,94758,520,urban - gauteng,1,0,0,0,0,0,1,0,4.0,9.162644,0.000374505260247591,0.0,-0.0
0.876449,White,richer,94519,521,urban - eastern cape,0,0,1,0,0,0,1,0,4.0,3.505796,0.0,0.0,-0.0028813097561975923
0.876449,Black/African,richer,65388,521,urban - eastern cape,1,0,0,0,0,0,1,0,4.0,3.505796,0.00014329259582222814,0.0,-0.0
0.924158,Black/African,poorest,-116487,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-116487,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-116487,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-128893,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-128893,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-106730,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,middle,19552,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,middle,5086,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,middle,5086,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,middle,5086,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,middle,5086,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,poorest,-103786,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,poorest,-103786,522,traditional - eastern cape,1,0,0,1,0,0,0,0,1.0,0.924158,-0.0002241852605284857,-0.0,-0.0
0.924158,Black/African,middle,-10828,522,traditional - eastern cape,1,0,0,0,0,1,0,0,3.0,2.772474,2.6000010700309482e-05,-0.0,-0.0
0.924158,Black/African,poorer,-55848,522,traditional - eastern cape,1,0,0,0,1,0,0,0,2.0,1.848316,-9.90926249140881e-05,-0.0,-0.0
0.924158,Black/African,poorer,-55848,522,traditional - eastern cape,1,0,0,0,1,0,0,0,2.0,1.848316,-9.90926249140881e-05,-0.0,-0.0
1.10114,Black/African,poorest,-195110,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-195110,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorer,-59257,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-59257,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-59257,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-59257,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-28904,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-28892,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorest,-171995,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorer,-22186,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-22186,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-61583,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-61583,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorest,-197029,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-197029,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-197029,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-122586,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-122586,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorer,-62586,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-62586,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-65814,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorer,-65814,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorest,-234659,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorer,-35731,523,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.20228,-0.00011806947837696473,-0.0,-0.0
1.10114,Black/African,poorest,-106436,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-106436,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-110630,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.10114,Black/African,poorest,-110630,523,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,1.10114,-0.0002671181310753537,-0.0,-0.0
1.412546,Black/African,poorer,-46245,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
1.412546,Black/African,poorer,-42684,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
1.412546,Black/African,poorer,-72942,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
1.412546,Black/African,poorer,-68918,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
1.412546,Black/African,poorest,-105338,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorest,-105338,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorest,-84486,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorest,-84486,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorest,-141771,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorer,-78354,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
1.412546,Black/African,poorest,-95122,524,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.412546,-0.00034266001378386636,-0.0,-0.0
1.412546,Black/African,poorer,-65996,524,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.825092,-0.00015145991372892458,-0.0,-0.0
0.733719,Black/African,poorest,-98542,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-192613,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-192613,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-192613,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-210932,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-219050,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-219050,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-219050,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-219050,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-219050,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-186607,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-184573,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-184573,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-213508,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-170160,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-170160,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-201347,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-211688,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-211688,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-237702,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-226675,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-202126,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-202126,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-104244,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-224732,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-224732,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-224732,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-159306,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-227499,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-227499,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-227499,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-196682,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-196682,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-196682,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-159331,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-149695,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-243295,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-243295,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-204630,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-201865,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.733719,Black/African,poorest,-201865,525,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.733719,-0.0001779879470498551,-0.0,-0.0
0.674084,Black/African,poorer,-61859,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorest,-109324,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorest,-109324,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorer,-53978,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorer,-53978,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorest,-121165,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorer,-77767,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorer,-58442,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorer,-58442,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorest,-115335,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorest,-115335,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorest,-88370,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorest,-88370,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorer,-65710,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorer,-83039,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorer,-83039,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,poorest,-102094,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorest,-90392,526,traditional - limpopo,1,0,0,1,0,0,0,0,1.0,0.674084,-0.00016352149433114657,-0.0,-0.0
0.674084,Black/African,poorer,-80789,526,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.348168,-7.227849888502632e-05,-0.0,-0.0
0.674084,Black/African,middle,10667,526,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.022252,1.89644965610939e-05,-0.0,-0.0
0.674084,Black/African,middle,10667,526,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.022252,1.89644965610939e-05,-0.0,-0.0
0.411058,Black/African,middle,42446,527,urban - free state,1,0,0,0,0,1,0,0,3.0,1.233174,1.1564594364218905e-05,-0.0,-0.0
0.411058,Black/African,richer,52773,527,urban - free state,1,0,0,0,0,0,1,0,4.0,1.644232,6.720478642053724e-05,0.0,-0.0
0.411058,Black/African,richer,52773,527,urban - free state,1,0,0,0,0,0,1,0,4.0,1.644232,6.720478642053724e-05,0.0,-0.0
0.411058,Black/African,richer,103348,527,urban - free state,1,0,0,0,0,0,1,0,4.0,1.644232,6.720478642053724e-05,0.0,-0.0
0.411058,White,richer,102110,527,urban - free state,0,0,1,0,0,0,1,0,4.0,1.644232,0.0,0.0,-0.0013513455155554626
0.134023,Black/African,poorest,-160897,528,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.134023,-3.2511736274326725e-05,-0.0,-0.0
0.134023,Black/African,poorest,-163293,528,farms - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.134023,-3.2511736274326725e-05,-0.0,-0.0
