sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fulani,ethnicity_Guerze,ethnicity_Kissi,ethnicity_Malinké,ethnicity_Soussou,ethnicity_Toma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.806977,Soussou,richest,116511,14,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0,0.0,0.0008838161955554319
0.806977,Soussou,richest,116511,14,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0,0.0,0.0008838161955554319
0.806977,Soussou,richer,75195,14,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0,0.0,0.00021066160740443974
0.806977,Fulani,richest,238077,14,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0007852670780561662,0.0,0.0
0.806977,Fulani,richest,238077,14,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0007852670780561662,0.0,0.0
0.806977,Fulani,richest,238077,14,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0007852670780561662,0.0,0.0
0.806977,Fulani,richest,238077,14,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0007852670780561662,0.0,0.0
0.806977,Fulani,richer,78067,14,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0003784521777116308,0.0,0.0
0.806977,Soussou,richer,40579,14,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0,0.0,0.00021066160740443974
0.806977,Malinké,richest,180305,14,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0,0.0009011774273383803,0.0
0.806977,Soussou,richer,51382,14,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0,0.0,0.00021066160740443974
0.806977,Guerze,richest,128875,14,boké urban,0,1,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.005301134421219831,0.0,0.0,0.0
0.806977,Guerze,richest,128875,14,boké urban,0,1,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.005301134421219831,0.0,0.0,0.0
0.806977,Fulani,richer,80395,14,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0003784521777116308,0.0,0.0
0.806977,Fulani,richest,110708,14,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.034885,0.0,0.0,0.0,0.0007852670780561662,0.0,0.0
0.806977,Soussou,richer,107101,14,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.227908,0.0,0.0,0.0,0.0,0.0,0.00021066160740443974
0.816548,Malinké,middle,-5103,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,richer,2790,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,richer,2790,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,richer,2790,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Fulani,middle,-26036,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Fulani,middle,-26036,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Malinké,middle,-26036,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-26036,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Fulani,middle,-26036,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Malinké,poorer,-70257,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.816548,Malinké,richer,10956,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,richer,10956,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,middle,-17473,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-17473,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-17473,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-17473,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-17473,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-14109,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-14109,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,richer,17888,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,richer,17888,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Malinké,richer,17888,15,boké rural,0,0,0,1,0,0,0,0,0,1,0,4.0,3.266192,0.0,0.0,0.0,0.0,0.0004324412986208011,0.0
0.816548,Fulani,poorer,-83323,15,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0004403389659023525,-0.0,-0.0
0.816548,Malinké,poorer,-83323,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.816548,Malinké,poorer,-74239,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.816548,Malinké,poorer,-74239,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.816548,Malinké,poorer,-68641,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.816548,Fulani,poorer,-68641,15,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0004403389659023525,-0.0,-0.0
0.816548,Malinké,middle,-22548,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-12522,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-12522,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Malinké,middle,-12522,15,boké rural,0,0,0,1,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-0.0,-4.6983076672647846e-05,-0.0
0.816548,Fulani,middle,-10948,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Fulani,middle,-10948,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Fulani,middle,-10948,15,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.449644,0.0,0.0,0.0,-2.8699113407758828e-05,-0.0,-0.0
0.816548,Fulani,poorest,-107599,15,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.816548,-0.0,-0.0,-0.0,-0.0008519788183969461,-0.0,-0.0
0.816548,Malinké,poorer,-85615,15,boké rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.633096,0.0,-0.0,-0.0,-0.0,-0.0005264074519660967,-0.0
0.675223,Fulani,poorest,-125942,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-125942,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Malinké,poorest,-125942,16,boké rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0,-0.0008317463075014234,-0.0
0.675223,Fulani,poorer,-66031,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorest,-107511,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-121874,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-120260,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-120260,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-126444,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,middle,-50139,16,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.025669,0.0,0.0,0.0,-2.3731980792956617e-05,-0.0,-0.0
0.675223,Fulani,middle,-50139,16,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,2.025669,0.0,0.0,0.0,-2.3731980792956617e-05,-0.0,-0.0
0.675223,Fulani,poorest,-108546,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-108546,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-114249,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-111542,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorer,-86973,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorer,-86973,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorest,-120543,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-123458,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorer,-63021,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorer,-63021,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorer,-63021,16,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.350446,0.0,-0.0,-0.0,-0.00036412678443090195,-0.0,-0.0
0.675223,Fulani,poorest,-114785,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-114785,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-108913,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-127956,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-121573,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-139302,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-139302,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-130919,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-97750,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-97750,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-137451,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-88484,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-88484,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-88484,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-108656,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.675223,Fulani,poorest,-108656,16,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.675223,-0.0,-0.0,-0.0,-0.0007045215880688474,-0.0,-0.0
0.619214,Fulani,poorest,-120665,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-120665,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-88608,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-107970,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-107970,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-123301,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-126670,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-126670,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-124332,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-124332,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-124332,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-88769,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorer,-77225,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,poorer,-77225,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,poorest,-90827,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-90827,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,middle,-29117,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,middle,-41787,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,poorest,-98734,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-97883,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,middle,-39761,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,middle,-39761,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,middle,-53482,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,middle,-53130,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.619214,Fulani,poorest,-88456,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorest,-88716,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorer,-76273,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,poorest,-107666,17,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.619214,-0.0,-0.0,-0.0,-0.0006460823026384813,-0.0,-0.0
0.619214,Fulani,poorer,-59809,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,poorer,-59809,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,poorer,-59809,17,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.238428,0.0,-0.0,-0.0,-0.00033392287095462765,-0.0,-0.0
0.619214,Fulani,middle,-46784,17,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,1.8576420000000002,0.0,0.0,0.0,-2.176343927077401e-05,-0.0,-0.0
0.582335,Soussou,poorest,-134932,18,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0013052773550235753
0.582335,Fulani,poorest,-100750,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-119746,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Malinké,poorest,-113275,18,boké rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0,-0.0007173259589481421,-0.0
0.582335,Fulani,poorest,-111001,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-129733,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-129733,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-128898,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-128898,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-139139,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-139139,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-123419,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-109961,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-115905,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-115905,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Malinké,poorest,-93517,18,boké rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0,-0.0007173259589481421,-0.0
0.582335,Fulani,poorest,-93517,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-93517,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorer,-74194,18,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.16467,0.0,-0.0,-0.0,-0.0003140351721010234,-0.0,-0.0
0.582335,Fulani,poorer,-74194,18,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.16467,0.0,-0.0,-0.0,-0.0003140351721010234,-0.0,-0.0
0.582335,Fulani,poorest,-108478,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Guerze,poorest,-100442,18,boké rural,0,1,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0026770586490395204,-0.0,-0.0,-0.0
0.582335,Fulani,poorest,-103416,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-123993,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-101889,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-101889,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-135457,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-118134,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
0.582335,Fulani,poorest,-104052,18,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.582335,-0.0,-0.0,-0.0,-0.0006076030866662899,-0.0,-0.0
1.007475,Fulani,middle,-4007,19,boké rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.0224249999999997,0.0,0.0,0.0,-3.5409601493704995e-05,-0.0,-0.0
