sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Jordanian,ethnicity_Syrian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
1.293016,Jordanian,richer,72150,272,5,1,0,0,0,0,1,0,4.0,5.172064,0.0,9.375023306280991e-05
1.293016,Jordanian,poorer,-6846,272,5,1,0,0,1,0,0,0,2.0,2.586032,0.0,-0.00010885402380609654
1.293016,Jordanian,richer,75377,272,5,1,0,0,0,0,1,0,4.0,5.172064,0.0,9.375023306280991e-05
1.293016,Jordanian,poorer,2052,272,5,1,0,0,1,0,0,0,2.0,2.586032,0.0,-0.00010885402380609654
1.219862,Jordanian,poorer,-4691,273,5,1,0,0,1,0,0,0,2.0,2.439724,0.0,-0.00010269547104455981
1.219862,Jordanian,poorest,-34286,273,5,1,0,1,0,0,0,0,1.0,1.219862,-0.0,-0.0001982663046586133
1.219862,Jordanian,poorer,11078,273,5,1,0,0,1,0,0,0,2.0,2.439724,0.0,-0.00010269547104455981
1.219862,Jordanian,richest,92071,273,5,1,0,0,0,0,0,1,5.0,6.09931,0.0,0.00018401702979760066
1.219862,Jordanian,middle,33658,273,5,1,0,0,0,1,0,0,3.0,3.659586,0.0,-7.124637430506318e-06
1.219862,Jordanian,poorer,4078,273,5,1,0,0,1,0,0,0,2.0,2.439724,0.0,-0.00010269547104455981
1.219862,Jordanian,poorest,-27047,273,5,1,0,1,0,0,0,0,1.0,1.219862,-0.0,-0.0001982663046586133
1.219862,Jordanian,middle,40862,273,5,1,0,0,0,1,0,0,3.0,3.659586,0.0,-7.124637430506318e-06
1.219862,Jordanian,poorest,-71102,273,5,1,0,1,0,0,0,0,1.0,1.219862,-0.0,-0.0001982663046586133
1.219862,Jordanian,poorer,-7678,273,5,1,0,0,1,0,0,0,2.0,2.439724,0.0,-0.00010269547104455981
1.219862,Jordanian,poorest,-37710,273,5,1,0,1,0,0,0,0,1.0,1.219862,-0.0,-0.0001982663046586133
1.219862,Jordanian,middle,37924,273,5,1,0,0,0,1,0,0,3.0,3.659586,0.0,-7.124637430506318e-06
1.219862,Jordanian,middle,39553,273,5,1,0,0,0,1,0,0,3.0,3.659586,0.0,-7.124637430506318e-06
1.219862,Syrian,poorest,-38193,273,5,0,1,1,0,0,0,0,1.0,1.219862,-0.0006314459488228551,-0.0
1.219862,Syrian,poorest,-38193,273,5,0,1,1,0,0,0,0,1.0,1.219862,-0.0006314459488228551,-0.0
2.20421,Jordanian,richer,76868,274,5,1,0,0,0,0,1,0,4.0,8.81684,0.0,0.00015981643012876576
2.20421,Jordanian,middle,22584,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,poorest,-97482,274,5,1,0,1,0,0,0,0,1.0,2.20421,-0.0,-0.0003582541069330481
2.20421,Jordanian,richest,145628,274,5,1,0,0,0,0,0,1,5.0,11.021049999999999,0.0,0.0003325066091493705
2.20421,Jordanian,richest,145628,274,5,1,0,0,0,0,0,1,5.0,11.021049999999999,0.0,0.0003325066091493705
2.20421,Jordanian,poorest,-27754,274,5,1,0,1,0,0,0,0,1.0,2.20421,-0.0,-0.0003582541069330481
2.20421,Jordanian,middle,19542,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,middle,25140,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,poorest,-51903,274,5,1,0,1,0,0,0,0,1.0,2.20421,-0.0,-0.0003582541069330481
2.20421,Jordanian,poorest,-20298,274,5,1,0,1,0,0,0,0,1.0,2.20421,-0.0,-0.0003582541069330481
2.20421,Jordanian,middle,33738,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,richest,92185,274,5,1,0,0,0,0,0,1,5.0,11.021049999999999,0.0,0.0003325066091493705
2.20421,Jordanian,middle,36664,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,middle,25555,274,5,1,0,0,0,1,0,0,3.0,6.612629999999999,0.0,-1.2873748891838855e-05
2.20421,Jordanian,richest,119529,274,5,1,0,0,0,0,0,1,5.0,11.021049999999999,0.0,0.0003325066091493705
1.927993,Jordanian,poorer,9412,275,5,1,0,0,1,0,0,0,2.0,3.855986,0.0,-0.00016231028534835417
1.927993,Jordanian,middle,18511,275,5,1,0,0,0,1,0,0,3.0,5.783979,0.0,-1.1260495936060118e-05
1.927993,Jordanian,richer,55085,275,5,1,0,0,0,0,1,0,4.0,7.711972,0.0,0.00013978929347623393
1.927993,Jordanian,richer,75023,275,5,1,0,0,0,0,1,0,4.0,7.711972,0.0,0.00013978929347623393
1.927993,Jordanian,poorest,-46218,275,5,1,0,1,0,0,0,0,1.0,1.927993,-0.0,-0.0003133600747606482
1.927993,Jordanian,poorest,-45030,275,5,1,0,1,0,0,0,0,1.0,1.927993,-0.0,-0.0003133600747606482
1.927993,Jordanian,poorer,-4862,275,5,1,0,0,1,0,0,0,2.0,3.855986,0.0,-0.00016231028534835417
1.927993,Jordanian,richer,52812,275,5,1,0,0,0,0,1,0,4.0,7.711972,0.0,0.00013978929347623393
1.927993,Jordanian,poorer,7979,275,5,1,0,0,1,0,0,0,2.0,3.855986,0.0,-0.00016231028534835417
1.927993,Jordanian,poorest,-18238,275,5,1,0,1,0,0,0,0,1.0,1.927993,-0.0,-0.0003133600747606482
1.927993,Jordanian,poorer,4458,275,5,1,0,0,1,0,0,0,2.0,3.855986,0.0,-0.00016231028534835417
1.927993,Jordanian,middle,23221,275,5,1,0,0,0,1,0,0,3.0,5.783979,0.0,-1.1260495936060118e-05
1.927993,Jordanian,poorest,-23746,275,5,1,0,1,0,0,0,0,1.0,1.927993,-0.0,-0.0003133600747606482
1.927993,Jordanian,middle,19432,275,5,1,0,0,0,1,0,0,3.0,5.783979,0.0,-1.1260495936060118e-05
2.049773,Jordanian,middle,23651,276,5,1,0,0,0,1,0,0,3.0,6.149319,0.0,-1.1971755362361667e-05
2.049773,Jordanian,middle,19081,276,5,1,0,0,0,1,0,0,3.0,6.149319,0.0,-1.1971755362361667e-05
2.049773,Jordanian,poorest,-91358,276,5,1,0,1,0,0,0,0,1.0,2.049773,-0.0,-0.00033315319117982174
2.049773,Jordanian,poorest,-107305,276,5,1,0,1,0,0,0,0,1.0,2.049773,-0.0,-0.00033315319117982174
2.049773,Jordanian,poorer,-10553,276,5,1,0,0,1,0,0,0,2.0,4.099546,0.0,-0.00017256247327109172
2.049773,Jordanian,poorest,-20545,276,5,1,0,1,0,0,0,0,1.0,2.049773,-0.0,-0.00033315319117982174
2.049773,Jordanian,richer,68853,276,5,1,0,0,0,0,1,0,4.0,8.199092,0.0,0.0001486189625463684
2.049773,Jordanian,poorer,-9187,276,5,1,0,0,1,0,0,0,2.0,4.099546,0.0,-0.00017256247327109172
2.049773,Jordanian,poorest,-23984,276,5,1,0,1,0,0,0,0,1.0,2.049773,-0.0,-0.00033315319117982174
2.049773,Jordanian,poorer,10063,276,5,1,0,0,1,0,0,0,2.0,4.099546,0.0,-0.00017256247327109172
2.049773,Jordanian,poorer,6614,276,5,1,0,0,1,0,0,0,2.0,4.099546,0.0,-0.00017256247327109172
2.049773,Jordanian,poorer,13555,276,5,1,0,0,1,0,0,0,2.0,4.099546,0.0,-0.00017256247327109172
1.253556,Jordanian,middle,21673,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,poorer,11690,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,poorer,7409,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,middle,35028,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,middle,19312,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,poorer,-5976,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,poorest,-30846,277,5,1,0,1,0,0,0,0,1.0,1.253556,-0.0,-0.0002037426494166001
1.253556,Jordanian,middle,20185,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,middle,30300,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,poorest,-16760,277,5,1,0,1,0,0,0,0,1.0,1.253556,-0.0,-0.0002037426494166001
1.253556,Jordanian,poorest,-16760,277,5,1,0,1,0,0,0,0,1.0,1.253556,-0.0,-0.0002037426494166001
1.253556,Jordanian,middle,30607,277,5,1,0,0,0,1,0,0,3.0,3.760668,0.0,-7.321428160591753e-06
1.253556,Jordanian,poorer,8182,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,poorer,8243,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,richest,103616,277,5,1,0,0,0,0,0,1,5.0,6.267779999999999,0.0,0.0001890997930954166
1.253556,Jordanian,poorer,-14514,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,poorer,3253,277,5,1,0,0,1,0,0,0,2.0,2.507112,0.0,-0.00010553203878859593
1.253556,Jordanian,richer,46972,277,5,1,0,0,0,0,1,0,4.0,5.014224,0.0,9.088918246741241e-05
0.936303,Jordanian,richer,68785,278,5,1,0,0,0,0,1,0,4.0,3.745212,0.0,6.788672720786758e-05
0.936303,Jordanian,poorest,-31437,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.936303,Jordanian,richer,57780,278,5,1,0,0,0,0,1,0,4.0,3.745212,0.0,6.788672720786758e-05
0.936303,Jordanian,middle,37385,278,5,1,0,0,0,1,0,0,3.0,2.808909,0.0,-5.4685033225851424e-06
0.936303,Jordanian,poorest,-37225,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.936303,Jordanian,poorest,-26131,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.936303,Jordanian,poorer,15400,278,5,1,0,0,1,0,0,0,2.0,1.872606,0.0,-7.882373385303785e-05
0.936303,Jordanian,richer,55087,278,5,1,0,0,0,0,1,0,4.0,3.745212,0.0,6.788672720786758e-05
0.936303,Jordanian,richer,82446,278,5,1,0,0,0,0,1,0,4.0,3.745212,0.0,6.788672720786758e-05
0.936303,Jordanian,middle,26848,278,5,1,0,0,0,1,0,0,3.0,2.808909,0.0,-5.4685033225851424e-06
0.936303,Jordanian,poorest,-26736,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.936303,Jordanian,poorest,-33641,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.936303,Jordanian,poorest,-16076,278,5,1,0,1,0,0,0,0,1.0,0.936303,-0.0,-0.0001521789643834906
0.956613,Jordanian,middle,29012,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,middle,35566,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,middle,21697,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,middle,30583,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,poorer,-2526,279,5,1,0,0,1,0,0,0,2.0,1.913226,0.0,-8.053355432200487e-05
0.956613,Jordanian,poorer,-9831,279,5,1,0,0,1,0,0,0,2.0,1.913226,0.0,-8.053355432200487e-05
0.956613,Jordanian,richer,47429,279,5,1,0,0,0,0,1,0,4.0,3.826452,0.0,6.935930545400349e-05
0.956613,Syrian,poorest,-72283,279,5,0,1,1,0,0,0,0,1.0,0.956613,-0.000495178473828415,-0.0
0.956613,Jordanian,middle,41684,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,middle,29913,279,5,1,0,0,0,1,0,0,3.0,2.8698390000000003,0.0,-5.5871244340006825e-06
0.956613,Jordanian,poorest,-33702,279,5,1,0,1,0,0,0,0,1.0,0.956613,-0.0,-0.00015547998421000904
0.956613,Jordanian,poorer,10006,279,5,1,0,0,1,0,0,0,2.0,1.913226,0.0,-8.053355432200487e-05
0.956613,Syrian,middle,27662,279,5,0,1,0,0,1,0,0,3.0,2.8698390000000003,0.0010269567588331624,-0.0
1.210253,Jordanian,poorer,-10741,280,5,1,0,0,1,0,0,0,2.0,2.420506,0.0,-0.00010188652644159064
1.210253,Syrian,poorest,-97327,280,5,0,1,1,0,0,0,0,1.0,1.210253,-0.0006264719729778506,-0.0
1.210253,Jordanian,poorer,7699,280,5,1,0,0,1,0,0,0,2.0,2.420506,0.0,-0.00010188652644159064
1.210253,Jordanian,poorer,2103,280,5,1,0,0,1,0,0,0,2.0,2.420506,0.0,-0.00010188652644159064
1.210253,Jordanian,richer,48642,280,5,1,0,0,0,0,1,0,4.0,4.841012,0.0,8.774949483607696e-05
1.210253,Jordanian,richest,94557,280,5,1,0,0,0,0,0,1,5.0,6.051265,0.0,0.00018256750547491075
1.210253,Jordanian,poorest,-43247,280,5,1,0,1,0,0,0,0,1.0,1.210253,-0.0,-0.00019670453708042445
1.210253,Jordanian,middle,35743,280,5,1,0,0,0,1,0,0,3.0,3.6307590000000003,0.0,-7.068515802756839e-06
1.210253,Jordanian,poorest,-40045,280,5,1,0,1,0,0,0,0,1.0,1.210253,-0.0,-0.00019670453708042445
1.210253,Jordanian,richer,52164,280,5,1,0,0,0,0,1,0,4.0,4.841012,0.0,8.774949483607696e-05
1.210253,Jordanian,poorest,-38402,280,5,1,0,1,0,0,0,0,1.0,1.210253,-0.0,-0.00019670453708042445
1.210253,Jordanian,middle,40337,280,5,1,0,0,0,1,0,0,3.0,3.6307590000000003,0.0,-7.068515802756839e-06
1.210253,Jordanian,richer,48508,280,5,1,0,0,0,0,1,0,4.0,4.841012,0.0,8.774949483607696e-05
1.210253,Jordanian,poorest,-29524,280,5,1,0,1,0,0,0,0,1.0,1.210253,-0.0,-0.00019670453708042445
1.210253,Jordanian,middle,44908,280,5,1,0,0,0,1,0,0,3.0,3.6307590000000003,0.0,-7.068515802756839e-06
1.210253,Syrian,poorer,-6882,280,5,0,1,0,1,0,0,0,2.0,2.420506,0.00033638799847056773,-0.0
1.887372,Jordanian,middle,45977,281,5,1,0,0,0,1,0,0,3.0,5.662116,0.0,-1.1023247872701642e-05
1.887372,Jordanian,poorer,-9938,281,5,1,0,0,1,0,0,0,2.0,3.774744,0.0,-0.00015889056022428186
1.887372,Jordanian,richer,75482,281,5,1,0,0,0,0,1,0,4.0,7.549488,0.0,0.0001368440644788786
1.887372,Syrian,poorest,-37517,281,5,0,1,1,0,0,0,0,1.0,1.887372,-0.0009769739555143858,-0.0
1.887372,Jordanian,poorest,-62145,281,5,1,0,1,0,0,0,0,1.0,1.887372,-0.0,-0.0003067578725758621
1.887372,Jordanian,richer,60570,281,5,1,0,0,0,0,1,0,4.0,7.549488,0.0,0.0001368440644788786
1.887372,Jordanian,poorest,-27047,281,5,1,0,1,0,0,0,0,1.0,1.887372,-0.0,-0.0003067578725758621
1.887372,Jordanian,poorest,-38402,281,5,1,0,1,0,0,0,0,1.0,1.887372,-0.0,-0.0003067578725758621
1.887372,Jordanian,poorest,-22285,281,5,1,0,1,0,0,0,0,1.0,1.887372,-0.0,-0.0003067578725758621
1.887372,Jordanian,poorer,13749,281,5,1,0,0,1,0,0,0,2.0,3.774744,0.0,-0.00015889056022428186
1.887372,Jordanian,poorer,-9149,281,5,1,0,0,1,0,0,0,2.0,3.774744,0.0,-0.00015889056022428186
1.887372,Jordanian,middle,32194,281,5,1,0,0,0,1,0,0,3.0,5.662116,0.0,-1.1023247872701642e-05
1.887372,Jordanian,middle,39799,281,5,1,0,0,0,1,0,0,3.0,5.662116,0.0,-1.1023247872701642e-05
1.887372,Jordanian,middle,37165,281,5,1,0,0,0,1,0,0,3.0,5.662116,0.0,-1.1023247872701642e-05
1.887372,Jordanian,poorer,3094,281,5,1,0,0,1,0,0,0,2.0,3.774744,0.0,-0.00015889056022428186
1.887372,Jordanian,middle,17121,281,5,1,0,0,0,1,0,0,3.0,5.662116,0.0,-1.1023247872701642e-05
1.887372,Jordanian,poorer,1284,281,5,1,0,0,1,0,0,0,2.0,3.774744,0.0,-0.00015889056022428186
1.075919,Jordanian,richer,62704,282,5,1,0,0,0,0,1,0,4.0,4.303676,0.0,7.80095969475284e-05
1.075919,Jordanian,poorer,-6832,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Jordanian,middle,28780,282,5,1,0,0,0,1,0,0,3.0,3.2277570000000004,0.0,-6.283934395524188e-06
1.075919,Jordanian,poorer,-12365,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Jordanian,richer,74523,282,5,1,0,0,0,0,1,0,4.0,4.303676,0.0,7.80095969475284e-05
1.075919,Jordanian,poorest,-22023,282,5,1,0,1,0,0,0,0,1.0,1.075919,-0.0,-0.00017487099708162938
1.075919,Jordanian,poorer,752,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Jordanian,middle,25771,282,5,1,0,0,0,1,0,0,3.0,3.2277570000000004,0.0,-6.283934395524188e-06
1.075919,Jordanian,poorer,3520,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Syrian,poorer,11883,282,5,0,1,0,1,0,0,0,2.0,2.151838,0.0002990500655040349,-0.0
1.075919,Jordanian,poorer,-5509,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Jordanian,poorer,7593,282,5,1,0,0,1,0,0,0,2.0,2.151838,0.0,-9.057746573857677e-05
1.075919,Jordanian,middle,20170,282,5,1,0,0,0,1,0,0,3.0,3.2277570000000004,0.0,-6.283934395524188e-06
1.075919,Jordanian,richer,62145,282,5,1,0,0,0,0,1,0,4.0,4.303676,0.0,7.80095969475284e-05
1.075919,Jordanian,richer,75784,282,5,1,0,0,0,0,1,0,4.0,4.303676,0.0,7.80095969475284e-05
1.075919,Jordanian,poorest,-15914,282,5,1,0,1,0,0,0,0,1.0,1.075919,-0.0,-0.00017487099708162938
1.992118,Jordanian,richer,72736,283,5,1,0,0,0,0,1,0,4.0,7.968472,0.0,0.00014443868195646362
1.992118,Jordanian,richer,78825,283,5,1,0,0,0,0,1,0,4.0,7.968472,0.0,0.00014443868195646362
1.992118,Jordanian,middle,38179,283,5,1,0,0,0,1,0,0,3.0,5.976354000000001,0.0,-1.1635019755337395e-05
1.992118,Jordanian,poorest,-82627,283,5,1,0,1,0,0,0,0,1.0,1.992118,-0.0,-0.0003237824231789394
1.992118,Jordanian,richer,69943,283,5,1,0,0,0,0,1,0,4.0,7.968472,0.0,0.00014443868195646362
1.992118,Jordanian,poorer,-14801,283,5,1,0,0,1,0,0,0,2.0,3.984236,0.0,-0.00016770872146713842
1.992118,Jordanian,richer,50814,283,5,1,0,0,0,0,1,0,4.0,7.968472,0.0,0.00014443868195646362
1.992118,Jordanian,poorer,9108,283,5,1,0,0,1,0,0,0,2.0,3.984236,0.0,-0.00016770872146713842
1.992118,Jordanian,middle,46166,283,5,1,0,0,0,1,0,0,3.0,5.976354000000001,0.0,-1.1635019755337395e-05
1.992118,Jordanian,poorer,16165,283,5,1,0,0,1,0,0,0,2.0,3.984236,0.0,-0.00016770872146713842
1.992118,Jordanian,poorer,-352,283,5,1,0,0,1,0,0,0,2.0,3.984236,0.0,-0.00016770872146713842
1.992118,Jordanian,poorest,-17262,283,5,1,0,1,0,0,0,0,1.0,1.992118,-0.0,-0.0003237824231789394
1.992118,Jordanian,poorest,-63585,283,5,1,0,1,0,0,0,0,1.0,1.992118,-0.0,-0.0003237824231789394
1.992118,Jordanian,poorer,15112,283,5,1,0,0,1,0,0,0,2.0,3.984236,0.0,-0.00016770872146713842
1.992118,Jordanian,richer,75203,283,5,1,0,0,0,0,1,0,4.0,7.968472,0.0,0.00014443868195646362
1.417036,Jordanian,poorer,5472,284,5,1,0,0,1,0,0,0,2.0,2.834072,0.0,-0.00011929478867863646
1.417036,Jordanian,poorer,-4322,284,5,1,0,0,1,0,0,0,2.0,2.834072,0.0,-0.00011929478867863646
1.417036,Jordanian,richer,54686,284,5,1,0,0,0,0,1,0,4.0,5.668144,0.0,0.00010274231352001206
1.417036,Jordanian,middle,36525,284,5,1,0,0,0,1,0,0,3.0,4.251108,0.0,-8.27623757931221e-06
1.417036,Jordanian,richer,73146,284,5,1,0,0,0,0,1,0,4.0,5.668144,0.0,0.00010274231352001206
1.417036,Jordanian,richest,113353,284,5,1,0,0,0,0,0,1,5.0,7.085179999999999,0.0,0.0002137608646193363
1.417036,Jordanian,richest,123889,284,5,1,0,0,0,0,0,1,5.0,7.085179999999999,0.0,0.0002137608646193363
1.417036,Jordanian,middle,26098,284,5,1,0,0,0,1,0,0,3.0,4.251108,0.0,-8.27623757931221e-06
1.417036,Jordanian,middle,37053,284,5,1,0,0,0,1,0,0,3.0,4.251108,0.0,-8.27623757931221e-06
1.417036,Jordanian,richer,70001,284,5,1,0,0,0,0,1,0,4.0,5.668144,0.0,0.00010274231352001206
1.417036,Jordanian,middle,41825,284,5,1,0,0,0,1,0,0,3.0,4.251108,0.0,-8.27623757931221e-06
1.417036,Jordanian,poorer,-12742,284,5,1,0,0,1,0,0,0,2.0,2.834072,0.0,-0.00011929478867863646
1.417036,Jordanian,poorer,4519,284,5,1,0,0,1,0,0,0,2.0,2.834072,0.0,-0.00011929478867863646
1.417036,Jordanian,middle,34668,284,5,1,0,0,0,1,0,0,3.0,4.251108,0.0,-8.27623757931221e-06
1.719786,Jordanian,poorest,-26070,285,5,1,0,1,0,0,0,0,1.0,1.719786,-0.0,-0.0002795198268522324
1.719786,Jordanian,poorest,-15328,285,5,1,0,1,0,0,0,0,1.0,1.719786,-0.0,-0.0002795198268522324
1.719786,Jordanian,richer,52043,285,5,1,0,0,0,0,1,0,4.0,6.879144,0.0,0.00012469322755337723
1.719786,Jordanian,poorer,-3662,285,5,1,0,0,1,0,0,0,2.0,3.439572,0.0,-0.00014478214205036253
1.719786,Jordanian,middle,22632,285,5,1,0,0,0,1,0,0,3.0,5.159358,0.0,-1.0044457248492647e-05
1.719786,Jordanian,richer,61684,285,5,1,0,0,0,0,1,0,4.0,6.879144,0.0,0.00012469322755337723
1.719786,Jordanian,poorer,-1457,285,5,1,0,0,1,0,0,0,2.0,3.439572,0.0,-0.00014478214205036253
1.719786,Jordanian,richer,50812,285,5,1,0,0,0,0,1,0,4.0,6.879144,0.0,0.00012469322755337723
1.719786,Jordanian,poorer,-4721,285,5,1,0,0,1,0,0,0,2.0,3.439572,0.0,-0.00014478214205036253
1.719786,Jordanian,middle,21821,285,5,1,0,0,0,1,0,0,3.0,5.159358,0.0,-1.0044457248492647e-05
1.719786,Jordanian,middle,20076,285,5,1,0,0,0,1,0,0,3.0,5.159358,0.0,-1.0044457248492647e-05
1.719786,Jordanian,poorer,12733,285,5,1,0,0,1,0,0,0,2.0,3.439572,0.0,-0.00014478214205036253
1.719786,Jordanian,richer,48037,285,5,1,0,0,0,0,1,0,4.0,6.879144,0.0,0.00012469322755337723
1.719786,Jordanian,poorer,-10768,285,5,1,0,0,1,0,0,0,2.0,3.439572,0.0,-0.00014478214205036253
1.719786,Jordanian,poorest,-30273,285,5,1,0,1,0,0,0,0,1.0,1.719786,-0.0,-0.0002795198268522324
1.719786,Jordanian,middle,42283,285,5,1,0,0,0,1,0,0,3.0,5.159358,0.0,-1.0044457248492647e-05
2.397582,Jordanian,poorer,-8065,286,5,1,0,0,1,0,0,0,2.0,4.795164,0.0,-0.00020184316984868598
2.397582,Jordanian,richer,79827,286,5,1,0,0,0,0,1,0,4.0,9.590328,0.0,0.00017383688313771673
2.397582,Jordanian,middle,16397,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,richer,55853,286,5,1,0,0,0,0,1,0,4.0,9.590328,0.0,0.00017383688313771673
2.397582,Jordanian,middle,21033,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,middle,42077,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,poorest,-31608,286,5,1,0,1,0,0,0,0,1.0,2.397582,-0.0,-0.0003896831963418873
2.397582,Jordanian,middle,26386,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,middle,40778,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,middle,20523,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
2.397582,Jordanian,richer,82466,286,5,1,0,0,0,0,1,0,4.0,9.590328,0.0,0.00017383688313771673
2.397582,Jordanian,poorest,-39129,286,5,1,0,1,0,0,0,0,1.0,2.397582,-0.0,-0.0003896831963418873
2.397582,Jordanian,poorest,-22285,286,5,1,0,1,0,0,0,0,1.0,2.397582,-0.0,-0.0003896831963418873
2.397582,Jordanian,richer,48709,286,5,1,0,0,0,0,1,0,4.0,9.590328,0.0,0.00017383688313771673
2.397582,Jordanian,richest,112625,286,5,1,0,0,0,0,0,1,5.0,11.98791,0.0,0.00036167690963091807
2.397582,Jordanian,poorer,14809,286,5,1,0,0,1,0,0,0,2.0,4.795164,0.0,-0.00020184316984868598
2.397582,Jordanian,middle,22077,286,5,1,0,0,0,1,0,0,3.0,7.192746,0.0,-1.4003143355484636e-05
1.52705,Jordanian,richer,78011,287,5,1,0,0,0,0,1,0,4.0,6.1082,0.0,0.00011071888777754018
1.52705,Jordanian,poorer,-1175,287,5,1,0,0,1,0,0,0,2.0,3.0541,0.0,-0.0001285564424980818
1.52705,Jordanian,poorest,-19145,287,5,1,0,1,0,0,0,0,1.0,1.52705,-0.0,-0.0002481941076358928
1.52705,Jordanian,richer,58744,287,5,1,0,0,0,0,1,0,4.0,6.1082,0.0,0.00011071888777754018
1.52705,Jordanian,poorer,12376,287,5,1,0,0,1,0,0,0,2.0,3.0541,0.0,-0.0001285564424980818
1.52705,Jordanian,poorest,-18904,287,5,1,0,1,0,0,0,0,1.0,1.52705,-0.0,-0.0002481941076358928
1.52705,Jordanian,poorest,-22951,287,5,1,0,1,0,0,0,0,1.0,1.52705,-0.0,-0.0002481941076358928
1.52705,Jordanian,middle,31313,287,5,1,0,0,0,1,0,0,3.0,4.58115,0.0,-8.918777360270813e-06
1.52705,Jordanian,poorer,-10886,287,5,1,0,0,1,0,0,0,2.0,3.0541,0.0,-0.0001285564424980818
1.52705,Jordanian,middle,20640,287,5,1,0,0,0,1,0,0,3.0,4.58115,0.0,-8.918777360270813e-06
1.52705,Jordanian,poorer,4419,287,5,1,0,0,1,0,0,0,2.0,3.0541,0.0,-0.0001285564424980818
1.52705,Jordanian,poorer,11484,287,5,1,0,0,1,0,0,0,2.0,3.0541,0.0,-0.0001285564424980818
1.52705,Jordanian,middle,37152,287,5,1,0,0,0,1,0,0,3.0,4.58115,0.0,-8.918777360270813e-06
