sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chewa,ethnicity_Lomwe,ethnicity_Ngoni,ethnicity_Tonga,ethnicity_Tumbuka,ethnicity_Yao,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.144058,Tumbuka,richest,298495,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Chewa,richest,245837,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Chewa,richest,245837,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Tumbuka,richest,155557,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Lomwe,richest,292808,48,"north, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0003969976292043845,0.0,0.0,0.0
0.144058,Tumbuka,richest,332460,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,332460,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,209247,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Chewa,richest,207027,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Tumbuka,richest,240624,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,280877,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,215578,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,124206,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,124206,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Chewa,richest,222032,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Tonga,richest,262460,48,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0,0.0024510912576164528
0.144058,Tumbuka,richest,262460,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,262460,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,238709,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Chewa,richest,214475,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Chewa,richest,214475,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Chewa,richest,300894,48,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.72029,0.00023453092670064048,0.0,0.0,0.0,0.0,0.0
0.144058,Tumbuka,richest,84359,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,84359,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,84359,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.144058,Tumbuka,richest,425768,48,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.72029,0.0,0.0,0.0,0.0,0.0004883335143124559,0.0
0.237588,Tumbuka,richest,138441,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tonga,richest,162980,49,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0,0.00404246810114383
0.237588,Tonga,richest,162980,49,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0,0.00404246810114383
0.237588,Chewa,richest,126011,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Chewa,richest,96836,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Chewa,richest,96836,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Tumbuka,richest,149486,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,149486,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Ngoni,richest,35227,49,"north, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0008330944601216558,0.0,0.0
0.237588,Chewa,richest,17140,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Tumbuka,richest,229968,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,229968,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,8473,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,8473,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Chewa,richest,35554,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Tumbuka,richer,-28797,49,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.950352,0.0,0.0,0.0,0.0,0.00015524054716391507,0.0
0.237588,Tonga,richest,60481,49,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0,0.00404246810114383
0.237588,Tumbuka,richest,61144,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,61144,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,26476,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,161964,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,8493,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tonga,richest,54496,49,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0,0.00404246810114383
0.237588,Tumbuka,richest,175405,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,175405,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,175405,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Tumbuka,richest,175405,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Chewa,richest,83880,49,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,1.18794,0.0003868006900897678,0.0,0.0,0.0,0.0,0.0
0.237588,Tumbuka,richest,109010,49,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,1.18794,0.0,0.0,0.0,0.0,0.0008053852128897235,0.0
0.237588,Yao,richest,116660,49,"north, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,1.18794,0.0,0.0007927716224865142,0.0,0.0,0.0,0.0
0.153327,Tumbuka,richer,-10685,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,middle,-61716,50,"north, urban",0,0,0,0,1,0,0,0,1,0,0,3.0,0.459981,0.0,0.0,-0.0,-0.0,-0.0003193855067879666,-0.0
0.153327,Chewa,richest,36474,50,"north, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,0.766635,0.0002496211484140353,0.0,0.0,0.0,0.0,0.0
0.153327,Lomwe,richest,36474,50,"north, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0004225413062309671,0.0,0.0,0.0
0.153327,Tumbuka,richest,136969,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tonga,richest,7595,50,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0,0.0026087997143966865
0.153327,Tonga,richest,7595,50,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0,0.0026087997143966865
0.153327,Tumbuka,richest,6649,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,richer,-41264,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richer,-43854,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richer,-31827,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richer,-9585,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richest,65579,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,richest,43096,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,poorer,-83623,50,"north, urban",0,0,0,0,1,0,0,1,0,0,0,2.0,0.306654,-0.0,-0.0,-0.0,-0.0,-0.0007389552290034868,-0.0
0.153327,Tumbuka,richer,-9496,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tonga,richest,135203,50,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0,0.0026087997143966865
0.153327,Tonga,richest,135203,50,"north, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0,0.0026087997143966865
0.153327,Tumbuka,richest,77334,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,richest,51782,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,richer,2997,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richer,2997,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richer,-35582,50,"north, urban",0,0,0,0,1,0,0,0,0,1,0,4.0,0.613308,0.0,0.0,0.0,0.0,0.00010018421542755359,0.0
0.153327,Tumbuka,richest,14210,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
0.153327,Tumbuka,richest,14210,50,"north, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,0.766635,0.0,0.0,0.0,0.0,0.0005197539376430738,0.0
2.261038,Tumbuka,poorer,-81444,51,"central, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,4.522076,-0.0,-0.0,-0.0,-0.0,-0.010897010005254039,-0.0
2.261038,Tumbuka,poorer,-81444,51,"central, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,4.522076,-0.0,-0.0,-0.0,-0.0,-0.010897010005254039,-0.0
2.261038,Tumbuka,poorest,-105195,51,"central, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,2.261038,-0.0,-0.0,-0.0,-0.0,-0.017084198729867026,-0.0
2.261038,Tumbuka,poorer,-91470,51,"central, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,4.522076,-0.0,-0.0,-0.0,-0.0,-0.010897010005254039,-0.0
2.261038,Chewa,poorer,-85270,51,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,4.522076,-0.0011389832524296688,-0.0,-0.0,-0.0,-0.0,-0.0
2.261038,Tumbuka,richer,-27879,51,"central, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,9.044152,0.0,0.0,0.0,0.0,0.0014773674439719357,0.0
2.261038,Tumbuka,middle,-59552,51,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,6.783114,0.0,0.0,-0.0,-0.0,-0.0047098212806410515,-0.0
2.261038,Tumbuka,middle,-74390,51,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,6.783114,0.0,0.0,-0.0,-0.0,-0.0047098212806410515,-0.0
2.261038,Tumbuka,middle,-74390,51,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,6.783114,0.0,0.0,-0.0,-0.0,-0.0047098212806410515,-0.0
2.261038,Tumbuka,middle,-75900,51,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,6.783114,0.0,0.0,-0.0,-0.0,-0.0047098212806410515,-0.0
2.261038,Tumbuka,richer,-24316,51,"central, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,9.044152,0.0,0.0,0.0,0.0,0.0014773674439719357,0.0
2.261038,Chewa,richer,178,51,"central, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,9.044152,0.0020743659394415496,0.0,0.0,0.0,0.0,0.0
2.261038,Chewa,poorer,-84661,51,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,4.522076,-0.0011389832524296688,-0.0,-0.0,-0.0,-0.0,-0.0
2.261038,Tumbuka,poorer,-87413,51,"central, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,4.522076,-0.0,-0.0,-0.0,-0.0,-0.010897010005254039,-0.0
2.261038,Chewa,richest,161151,51,"central, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,11.30519,0.0036810405353771584,0.0,0.0,0.0,0.0,0.0
2.261038,Tumbuka,poorer,-83080,51,"central, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,4.522076,-0.0,-0.0,-0.0,-0.0,-0.010897010005254039,-0.0
2.261038,Tumbuka,richer,-35215,51,"central, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,9.044152,0.0,0.0,0.0,0.0,0.0014773674439719357,0.0
2.261038,Tumbuka,middle,-59776,51,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,6.783114,0.0,0.0,-0.0,-0.0,-0.0047098212806410515,-0.0
2.261038,Tumbuka,poorest,-99784,51,"central, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,2.261038,-0.0,-0.0,-0.0,-0.0,-0.017084198729867026,-0.0
2.261038,Tumbuka,richer,-41550,51,"central, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,9.044152,0.0,0.0,0.0,0.0,0.0014773674439719357,0.0
2.261038,Tumbuka,richer,-41550,51,"central, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,9.044152,0.0,0.0,0.0,0.0,0.0014773674439719357,0.0
2.261038,Tumbuka,richest,25593,51,"central, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,11.30519,0.0,0.0,0.0,0.0,0.007664556168584922,0.0
2.261038,Tumbuka,poorest,-98544,51,"central, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,2.261038,-0.0,-0.0,-0.0,-0.0,-0.017084198729867026,-0.0
1.718529,Yao,poorest,-108522,52,"central, rural",0,0,0,0,0,1,1,0,0,0,0,1.0,1.718529,-0.0,-0.005591679957930503,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-88636,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-88636,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,richest,53405,52,"central, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,8.592645,0.002797818926626254,0.0,0.0,0.0,0.0,0.0
1.718529,Chewa,middle,-79594,52,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.155587,0.0003554744046158977,0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-83334,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-111572,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-112408,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,richest,35882,52,"central, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,8.592645,0.002797818926626254,0.0,0.0,0.0,0.0,0.0
1.718529,Chewa,poorest,-104418,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-104418,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-101365,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,middle,-72397,52,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,5.155587,0.0003554744046158977,0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,richest,141899,52,"central, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,8.592645,0.002797818926626254,0.0,0.0,0.0,0.0,0.0
1.718529,Chewa,poorest,-97625,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-101235,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-105247,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-96166,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-96166,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-92141,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-84840,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-104459,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorest,-104459,52,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.718529,-0.002086870117394459,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-87477,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-96406,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.718529,Chewa,poorer,-96406,52,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.437058,-0.0008656978563892806,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorer,-96384,53,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.160554,-0.0007960543065617648,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-110104,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-71911,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,richer,-32822,53,"central, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,6.321108,0.0014498087974120176,0.0,0.0,0.0,0.0,0.0
1.580277,Chewa,poorer,-95989,53,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.160554,-0.0007960543065617648,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-64320,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-69106,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-69106,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-106392,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-102177,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-64298,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-97943,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-73907,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorer,-90594,53,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.160554,-0.0007960543065617648,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorer,-90594,53,"central, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,3.160554,-0.0007960543065617648,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-74920,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-74920,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-106698,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-69319,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-69319,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,middle,-57656,53,"central, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,4.740831,0.00032687724542512634,0.0,-0.0,-0.0,-0.0,-0.0
1.580277,Chewa,poorest,-103292,53,"central, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,1.580277,-0.0019189858585486562,-0.0,-0.0,-0.0,-0.0,-0.0
1.274947,Tonga,richer,-39259,54,"central, rural",0,0,0,1,0,0,0,0,0,1,0,4.0,5.099788,0.0,0.0,0.0,0.0,0.0,0.0022770769597131825
1.274947,Tumbuka,middle,-75638,54,"central, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,3.824841,0.0,0.0,-0.0,-0.0,-0.002655759218681626,-0.0
1.274947,Chewa,richer,-32763,54,"central, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,5.099788,0.0011696869452849467,0.0,0.0,0.0,0.0,0.0
