sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Baloch,ethnicity_Hazara,ethnicity_Nuristani,ethnicity_Pashai,ethnicity_Pashtun,ethnicity_Tajik,ethnicity_Turkmen,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
0.156371,Hazara,richer,66280,281,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.625484,0.0,0.0,0.0,0.0,0.0,5.5586014803690364e-05,0.0,0.0
0.154783,Hazara,richest,110517,282,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,0.0,0.00010879843252364583,0.0,0.0
0.154783,Tajik,richest,124855,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,281316,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,281316,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,171484,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Pashtun,richest,97480,282,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4426494306467634e-05
0.154783,Tajik,richest,169424,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,316222,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,240208,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,134244,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Hazara,richest,163368,282,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,0.0,0.00010879843252364583,0.0,0.0
0.154783,Tajik,richest,209904,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,209904,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,198880,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Hazara,richest,116345,282,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,0.0,0.00010879843252364583,0.0,0.0
0.154783,Tajik,richest,227157,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,169282,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,83306,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,148812,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.154783,Tajik,richest,255286,282,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.773915,0.0,0.0,0.0,0.0,3.292247118723733e-05,0.0,0.0,0.0
0.214389,Pashtun,richest,119240,283,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383298997867524e-05
0.214389,Tajik,richest,178423,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Hazara,richest,148046,283,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,0.0,0.00015069605286311744,0.0,0.0
0.214389,Tajik,richest,95620,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Hazara,richest,115724,283,ghazni urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,0.0,0.00015069605286311744,0.0,0.0
0.214389,Tajik,richest,177511,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,177511,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,116003,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,198313,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,112065,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,112065,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,145138,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,145138,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,91022,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richest,96578,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richer,72713,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.857556,0.0,0.0,0.0,0.0,2.3249710030153532e-05,0.0,0.0,0.0
0.214389,Tajik,richer,40590,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.857556,0.0,0.0,0.0,0.0,2.3249710030153532e-05,0.0,0.0,0.0
0.214389,Tajik,richest,98393,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.071945,0.0,0.0,0.0,0.0,4.560071632776612e-05,0.0,0.0,0.0
0.214389,Tajik,richer,79232,283,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.857556,0.0,0.0,0.0,0.0,2.3249710030153532e-05,0.0,0.0,0.0
0.205836,Pashtun,richest,139526,284,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483230600686584e-05
0.205836,Tajik,richest,144102,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,94966,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,136620,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,141243,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,95809,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,120525,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,152284,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,163940,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Pashtun,richest,199207,284,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483230600686584e-05
0.205836,Tajik,richest,128746,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,131201,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,115303,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,162442,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,135102,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,88980,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,144125,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,146547,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,115635,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Pashtun,richest,206873,284,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483230600686584e-05
0.205836,Tajik,richest,118398,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,87766,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,134649,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,114944,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.205836,Tajik,richest,176140,284,ghazni urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.02918,0.0,0.0,0.0,0.0,4.3781486205178745e-05,0.0,0.0,0.0
0.163406,Pashtun,richer,45802,285,ghazni urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.653624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1722136177320995e-05
0.163406,Tajik,middle,7101,285,ghazni urban,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.490218,0.0,0.0,0.0,0.0,6.849865530395009e-07,0.0,0.0,-0.0
